,no,effectiveDate,mid
4684,138/A/NBP/2020,2020-07-17,4.9331
4685,139/A/NBP/2020,2020-07-20,4.9091
4686,140/A/NBP/2020,2020-07-21,4.9276
4687,141/A/NBP/2020,2020-07-22,4.8771
4688,142/A/NBP/2020,2020-07-23,4.8412
4689,143/A/NBP/2020,2020-07-24,4.8406
4690,144/A/NBP/2020,2020-07-27,4.8326
4691,145/A/NBP/2020,2020-07-28,4.8335
4692,146/A/NBP/2020,2020-07-29,4.8766
4693,147/A/NBP/2020,2020-07-30,4.8761
4694,148/A/NBP/2020,2020-07-31,4.879
4695,149/A/NBP/2020,2020-08-03,4.9125
4696,150/A/NBP/2020,2020-08-04,4.8828
4697,151/A/NBP/2020,2020-08-05,4.8665
4698,152/A/NBP/2020,2020-08-06,4.9009
4699,153/A/NBP/2020,2020-08-07,4.8878
4700,154/A/NBP/2020,2020-08-10,4.8904
4701,155/A/NBP/2020,2020-08-11,4.8934
4702,156/A/NBP/2020,2020-08-12,4.9028
4703,157/A/NBP/2020,2020-08-13,4.8652
4704,158/A/NBP/2020,2020-08-14,4.8692
4705,159/A/NBP/2020,2020-08-17,4.8537
4706,160/A/NBP/2020,2020-08-18,4.8599
4707,161/A/NBP/2020,2020-08-19,4.8651
4708,162/A/NBP/2020,2020-08-20,4.8714
4709,163/A/NBP/2020,2020-08-21,4.9058
4710,164/A/NBP/2020,2020-08-24,4.8841
4711,165/A/NBP/2020,2020-08-25,4.8686
4712,166/A/NBP/2020,2020-08-26,4.9036
4713,167/A/NBP/2020,2020-08-27,4.9265
4714,168/A/NBP/2020,2020-08-28,4.9117
4715,169/A/NBP/2020,2020-08-31,4.9166
4716,170/A/NBP/2020,2020-09-01,4.9256
4717,171/A/NBP/2020,2020-09-02,4.9614
4718,172/A/NBP/2020,2020-09-03,4.9697
4719,173/A/NBP/2020,2020-09-04,4.9953
4720,174/A/NBP/2020,2020-09-07,4.9688
4721,175/A/NBP/2020,2020-09-08,4.9341
4722,176/A/NBP/2020,2020-09-09,4.9002
4723,177/A/NBP/2020,2020-09-10,4.8949
4724,178/A/NBP/2020,2020-09-11,4.7983
4725,179/A/NBP/2020,2020-09-14,4.8207
4726,180/A/NBP/2020,2020-09-15,4.8232
4727,181/A/NBP/2020,2020-09-16,4.8447
4728,182/A/NBP/2020,2020-09-17,4.8874
4729,183/A/NBP/2020,2020-09-18,4.8811
4730,184/A/NBP/2020,2020-09-21,4.8759
4731,185/A/NBP/2020,2020-09-22,4.9195
4732,186/A/NBP/2020,2020-09-23,4.8785
4733,187/A/NBP/2020,2020-09-24,4.9467
4734,188/A/NBP/2020,2020-09-25,4.9802
4735,189/A/NBP/2020,2020-09-28,5.0121
4736,190/A/NBP/2020,2020-09-29,5.0522
4737,191/A/NBP/2020,2020-09-30,4.956
4738,192/A/NBP/2020,2020-10-01,4.9391
4739,193/A/NBP/2020,2020-10-02,4.9674
4740,194/A/NBP/2020,2020-10-05,4.9541
4741,195/A/NBP/2020,2020-10-06,4.9598
4742,196/A/NBP/2020,2020-10-07,4.9204
4743,197/A/NBP/2020,2020-10-08,4.946
4744,198/A/NBP/2020,2020-10-09,4.9089
4745,199/A/NBP/2020,2020-10-12,4.9364
4746,200/A/NBP/2020,2020-10-13,4.9554
4747,201/A/NBP/2020,2020-10-14,4.9429
4748,202/A/NBP/2020,2020-10-15,5.037
4749,203/A/NBP/2020,2020-10-16,5.0407
4750,204/A/NBP/2020,2020-10-19,5.0374
4751,205/A/NBP/2020,2020-10-20,5.0451
4752,206/A/NBP/2020,2020-10-21,5.0472
4753,207/A/NBP/2020,2020-10-22,5.0766
4754,208/A/NBP/2020,2020-10-23,5.0608
4755,209/A/NBP/2020,2020-10-26,5.0579
4756,210/A/NBP/2020,2020-10-27,5.0607
4757,211/A/NBP/2020,2020-10-28,5.0998
4758,212/A/NBP/2020,2020-10-29,5.1404
4759,213/A/NBP/2020,2020-10-30,5.1269
4760,214/A/NBP/2020,2020-11-02,5.1076
4761,215/A/NBP/2020,2020-11-03,5.076
4762,216/A/NBP/2020,2020-11-04,5.0585
4763,217/A/NBP/2020,2020-11-05,5.0042
4764,218/A/NBP/2020,2020-11-06,5.0196
4765,219/A/NBP/2020,2020-11-09,4.9602
4766,220/A/NBP/2020,2020-11-10,5.0567
4767,221/A/NBP/2020,2020-11-12,5.0087
4768,222/A/NBP/2020,2020-11-13,5.0072
4769,223/A/NBP/2020,2020-11-16,4.9761
4770,224/A/NBP/2020,2020-11-17,5.0092
4771,225/A/NBP/2020,2020-11-18,5.0013
4772,226/A/NBP/2020,2020-11-19,5.0027
4773,227/A/NBP/2020,2020-11-20,5.0016
4774,228/A/NBP/2020,2020-11-23,5.0273
4775,229/A/NBP/2020,2020-11-24,5.0283
4776,230/A/NBP/2020,2020-11-25,5.0101
4777,231/A/NBP/2020,2020-11-26,5.0221
4778,232/A/NBP/2020,2020-11-27,5.0239
4779,233/A/NBP/2020,2020-11-30,4.9793
4780,234/A/NBP/2020,2020-12-01,4.9904
4781,235/A/NBP/2020,2020-12-02,4.9426
4782,236/A/NBP/2020,2020-12-03,4.9562
4783,237/A/NBP/2020,2020-12-04,4.9565
4784,238/A/NBP/2020,2020-12-07,4.9089
4785,239/A/NBP/2020,2020-12-08,4.927
4786,240/A/NBP/2020,2020-12-09,4.9289
4787,241/A/NBP/2020,2020-12-10,4.8708
4788,242/A/NBP/2020,2020-12-11,4.8418
4789,243/A/NBP/2020,2020-12-14,4.9004
4790,244/A/NBP/2020,2020-12-15,4.8684
4791,245/A/NBP/2020,2020-12-16,4.9108
4792,246/A/NBP/2020,2020-12-17,4.9251
4793,247/A/NBP/2020,2020-12-18,4.9012
4794,248/A/NBP/2020,2020-12-21,4.9024
4795,249/A/NBP/2020,2020-12-22,4.9515
4796,250/A/NBP/2020,2020-12-23,4.9542
4797,251/A/NBP/2020,2020-12-24,5.0286
4798,252/A/NBP/2020,2020-12-28,4.9656
4799,253/A/NBP/2020,2020-12-29,4.955
4800,254/A/NBP/2020,2020-12-30,5.0102
4801,255/A/NBP/2020,2020-12-31,5.1327
4802,001/A/NBP/2021,2021-01-04,5.0589
4803,002/A/NBP/2021,2021-01-05,5.0261
4804,003/A/NBP/2021,2021-01-07,4.9832
4805,004/A/NBP/2021,2021-01-08,5.0216
4806,005/A/NBP/2021,2021-01-11,5.0288
4807,006/A/NBP/2021,2021-01-12,5.0588
4808,007/A/NBP/2021,2021-01-13,5.0845
4809,008/A/NBP/2021,2021-01-14,5.0953
4810,009/A/NBP/2021,2021-01-15,5.1104
4811,010/A/NBP/2021,2021-01-18,5.1002
4812,011/A/NBP/2021,2021-01-19,5.0897
4813,012/A/NBP/2021,2021-01-20,5.1069
4814,013/A/NBP/2021,2021-01-21,5.1244
4815,014/A/NBP/2021,2021-01-22,5.092
4816,015/A/NBP/2021,2021-01-25,5.1141
4817,016/A/NBP/2021,2021-01-26,5.1235
4818,017/A/NBP/2021,2021-01-27,5.1516
4819,018/A/NBP/2021,2021-01-28,5.127
4820,019/A/NBP/2021,2021-01-29,5.119
4821,020/A/NBP/2021,2021-02-01,5.124
4822,021/A/NBP/2021,2021-02-02,5.1069
4823,022/A/NBP/2021,2021-02-03,5.0937
4824,023/A/NBP/2021,2021-02-04,5.0955
4825,024/A/NBP/2021,2021-02-05,5.1412
4826,025/A/NBP/2021,2021-02-08,5.113
4827,026/A/NBP/2021,2021-02-09,5.0954
4828,027/A/NBP/2021,2021-02-10,5.1152
4829,028/A/NBP/2021,2021-02-11,5.1346
4830,029/A/NBP/2021,2021-02-12,5.1274
4831,030/A/NBP/2021,2021-02-15,5.1353
4832,031/A/NBP/2021,2021-02-16,5.1451
4833,032/A/NBP/2021,2021-02-17,5.1769
4834,033/A/NBP/2021,2021-02-18,5.1732
4835,034/A/NBP/2021,2021-02-19,5.1755
4836,035/A/NBP/2021,2021-02-22,5.2037
4837,036/A/NBP/2021,2021-02-23,5.2294
4838,037/A/NBP/2021,2021-02-24,5.2607
4839,038/A/NBP/2021,2021-02-25,5.2367
4840,039/A/NBP/2021,2021-02-26,5.1946
4841,040/A/NBP/2021,2021-03-01,5.2396
4842,041/A/NBP/2021,2021-03-02,5.2367
4843,042/A/NBP/2021,2021-03-03,5.245
4844,043/A/NBP/2021,2021-03-04,5.2717
4845,044/A/NBP/2021,2021-03-05,5.3056
4846,045/A/NBP/2021,2021-03-08,5.3478
4847,046/A/NBP/2021,2021-03-09,5.3506
4848,047/A/NBP/2021,2021-03-10,5.3434
4849,048/A/NBP/2021,2021-03-11,5.3411
4850,049/A/NBP/2021,2021-03-12,5.3591
4851,050/A/NBP/2021,2021-03-15,5.3553
4852,051/A/NBP/2021,2021-03-16,5.3262
4853,052/A/NBP/2021,2021-03-17,5.3758
4854,053/A/NBP/2021,2021-03-18,5.4038
4855,054/A/NBP/2021,2021-03-19,5.4116
4856,055/A/NBP/2021,2021-03-22,5.3711
4857,056/A/NBP/2021,2021-03-23,5.3375
4858,057/A/NBP/2021,2021-03-24,5.3684
4859,058/A/NBP/2021,2021-03-25,5.378
4860,059/A/NBP/2021,2021-03-26,5.4211
4861,060/A/NBP/2021,2021-03-29,5.4645
4862,061/A/NBP/2021,2021-03-30,5.4549
4863,062/A/NBP/2021,2021-03-31,5.4679
4864,063/A/NBP/2021,2021-04-01,5.4316
4865,064/A/NBP/2021,2021-04-02,5.3937
4866,065/A/NBP/2021,2021-04-06,5.3994
4867,066/A/NBP/2021,2021-04-07,5.3406
4868,067/A/NBP/2021,2021-04-08,5.2658
4869,068/A/NBP/2021,2021-04-09,5.2393
4870,069/A/NBP/2021,2021-04-12,5.2411
4871,070/A/NBP/2021,2021-04-13,5.2727
4872,071/A/NBP/2021,2021-04-14,5.2513
4873,072/A/NBP/2021,2021-04-15,5.2376
4874,073/A/NBP/2021,2021-04-16,5.2235
4875,074/A/NBP/2021,2021-04-19,5.2474
4876,075/A/NBP/2021,2021-04-20,5.2755
4877,076/A/NBP/2021,2021-04-21,5.2862
4878,077/A/NBP/2021,2021-04-22,5.2655
4879,078/A/NBP/2021,2021-04-23,5.2521
4880,079/A/NBP/2021,2021-04-26,5.2359
4881,080/A/NBP/2021,2021-04-27,5.2426
4882,081/A/NBP/2021,2021-04-28,5.2662
4883,082/A/NBP/2021,2021-04-29,5.2681
4884,083/A/NBP/2021,2021-04-30,5.2491
4885,084/A/NBP/2021,2021-05-04,5.2622
4886,085/A/NBP/2021,2021-05-05,5.2984
4887,086/A/NBP/2021,2021-05-06,5.2908
4888,087/A/NBP/2021,2021-05-07,5.272
4889,088/A/NBP/2021,2021-05-10,5.2823
4890,089/A/NBP/2021,2021-05-11,5.305
4891,090/A/NBP/2021,2021-05-12,5.2969
4892,091/A/NBP/2021,2021-05-13,5.2861
4893,092/A/NBP/2021,2021-05-14,5.2571
4894,093/A/NBP/2021,2021-05-17,5.2602
4895,094/A/NBP/2021,2021-05-18,5.2657
4896,095/A/NBP/2021,2021-05-19,5.2596
4897,096/A/NBP/2021,2021-05-20,5.232
4898,097/A/NBP/2021,2021-05-21,5.2249
4899,098/A/NBP/2021,2021-05-24,5.2022
4900,099/A/NBP/2021,2021-05-25,5.185
4901,100/A/NBP/2021,2021-05-26,5.1945
4902,101/A/NBP/2021,2021-05-27,5.2124
4903,102/A/NBP/2021,2021-05-28,5.22
4904,103/A/NBP/2021,2021-05-31,5.2044
4905,104/A/NBP/2021,2021-06-01,5.1919
4906,105/A/NBP/2021,2021-06-02,5.1821
4907,106/A/NBP/2021,2021-06-04,5.2174
4908,107/A/NBP/2021,2021-06-07,5.1838
4909,108/A/NBP/2021,2021-06-08,5.1889
4910,109/A/NBP/2021,2021-06-09,5.1837
4911,110/A/NBP/2021,2021-06-10,5.1876
4912,111/A/NBP/2021,2021-06-11,5.204
4913,112/A/NBP/2021,2021-06-14,5.2369
4914,113/A/NBP/2021,2021-06-15,5.2617
4915,114/A/NBP/2021,2021-06-16,5.2657
4916,115/A/NBP/2021,2021-06-17,5.2999
4917,116/A/NBP/2021,2021-06-18,5.3015
4918,117/A/NBP/2021,2021-06-21,5.2883
4919,118/A/NBP/2021,2021-06-22,5.2883
4920,119/A/NBP/2021,2021-06-23,5.2915
4921,120/A/NBP/2021,2021-06-24,5.3072
4922,121/A/NBP/2021,2021-06-25,5.2516
4923,122/A/NBP/2021,2021-06-28,5.2585
4924,123/A/NBP/2021,2021-06-29,5.2459
4925,124/A/NBP/2021,2021-06-30,5.2616
4926,125/A/NBP/2021,2021-07-01,5.2574
4927,126/A/NBP/2021,2021-07-02,5.2631
4928,127/A/NBP/2021,2021-07-05,5.2606
4929,128/A/NBP/2021,2021-07-06,5.2683
4930,129/A/NBP/2021,2021-07-07,5.2671
4931,130/A/NBP/2021,2021-07-08,5.2955
4932,131/A/NBP/2021,2021-07-09,5.2942
4933,132/A/NBP/2021,2021-07-12,5.3192
4934,133/A/NBP/2021,2021-07-13,5.3412
4935,134/A/NBP/2021,2021-07-14,5.3941
4936,135/A/NBP/2021,2021-07-15,5.349
4937,136/A/NBP/2021,2021-07-16,5.3788
4938,137/A/NBP/2021,2021-07-19,5.3432
4939,138/A/NBP/2021,2021-07-20,5.3307
4940,139/A/NBP/2021,2021-07-21,5.3203
4941,140/A/NBP/2021,2021-07-22,5.3286
4942,141/A/NBP/2021,2021-07-23,5.3349
4943,142/A/NBP/2021,2021-07-26,5.3582
4944,143/A/NBP/2021,2021-07-27,5.3766
4945,144/A/NBP/2021,2021-07-28,5.3979
4946,145/A/NBP/2021,2021-07-29,5.3909
4947,146/A/NBP/2021,2021-07-30,5.3681
4948,147/A/NBP/2021,2021-08-02,5.3424
4949,148/A/NBP/2021,2021-08-03,5.3305
4950,149/A/NBP/2021,2021-08-04,5.3448
4951,150/A/NBP/2021,2021-08-05,5.3553
4952,151/A/NBP/2021,2021-08-06,5.3612
4953,152/A/NBP/2021,2021-08-09,5.3883
4954,153/A/NBP/2021,2021-08-10,5.3977
4955,154/A/NBP/2021,2021-08-11,5.406
4956,155/A/NBP/2021,2021-08-12,5.4166
4957,156/A/NBP/2021,2021-08-13,5.3726
4958,157/A/NBP/2021,2021-08-16,5.3682
4959,158/A/NBP/2021,2021-08-17,5.3571
4960,159/A/NBP/2021,2021-08-18,5.3465
4961,160/A/NBP/2021,2021-08-19,5.3649
4962,161/A/NBP/2021,2021-08-20,5.3536
4963,162/A/NBP/2021,2021-08-23,5.3394
4964,163/A/NBP/2021,2021-08-24,5.3589
4965,164/A/NBP/2021,2021-08-25,5.337
4966,165/A/NBP/2021,2021-08-26,5.3446
4967,166/A/NBP/2021,2021-08-27,5.3405
4968,167/A/NBP/2021,2021-08-30,5.3296
4969,168/A/NBP/2021,2021-08-31,5.2859
4970,169/A/NBP/2021,2021-09-01,5.261
4971,170/A/NBP/2021,2021-09-02,5.2452
4972,171/A/NBP/2021,2021-09-03,5.2577
4973,172/A/NBP/2021,2021-09-06,5.2659
4974,173/A/NBP/2021,2021-09-07,5.257
4975,174/A/NBP/2021,2021-09-08,5.2596
4976,175/A/NBP/2021,2021-09-09,5.2889
4977,176/A/NBP/2021,2021-09-10,5.3296
4978,177/A/NBP/2021,2021-09-13,5.3189
4979,178/A/NBP/2021,2021-09-14,5.3442
4980,179/A/NBP/2021,2021-09-15,5.3228
4981,180/A/NBP/2021,2021-09-16,5.3697
4982,181/A/NBP/2021,2021-09-17,5.3633
4983,182/A/NBP/2021,2021-09-20,5.3712
4984,183/A/NBP/2021,2021-09-21,5.3827
4985,184/A/NBP/2021,2021-09-22,5.3828
4986,185/A/NBP/2021,2021-09-23,5.3605
4987,186/A/NBP/2021,2021-09-24,5.3866
4988,187/A/NBP/2021,2021-09-27,5.3815
4989,188/A/NBP/2021,2021-09-28,5.4061
4990,189/A/NBP/2021,2021-09-29,5.3582
4991,190/A/NBP/2021,2021-09-30,5.3653
4992,191/A/NBP/2021,2021-10-01,5.3463
4993,192/A/NBP/2021,2021-10-04,5.3382
4994,193/A/NBP/2021,2021-10-05,5.4056
4995,194/A/NBP/2021,2021-10-06,5.42
4996,195/A/NBP/2021,2021-10-07,5.3446
4997,196/A/NBP/2021,2021-10-08,5.4095
4998,197/A/NBP/2021,2021-10-11,5.44
4999,198/A/NBP/2021,2021-10-12,5.3936
5000,199/A/NBP/2021,2021-10-13,5.401
5001,200/A/NBP/2021,2021-10-14,5.4022
5002,201/A/NBP/2021,2021-10-15,5.4083
5003,202/A/NBP/2021,2021-10-18,5.4158
5004,203/A/NBP/2021,2021-10-19,5.4084
5005,204/A/NBP/2021,2021-10-20,5.4327
5006,205/A/NBP/2021,2021-10-21,5.4461
5007,206/A/NBP/2021,2021-10-22,5.4652
5008,207/A/NBP/2021,2021-10-25,5.4395
5009,208/A/NBP/2021,2021-10-26,5.4784
5010,209/A/NBP/2021,2021-10-27,5.464
5011,210/A/NBP/2021,2021-10-28,5.491
5012,211/A/NBP/2021,2021-10-29,5.4619
5013,212/A/NBP/2021,2021-11-02,5.425
5014,213/A/NBP/2021,2021-11-03,5.407
5015,214/A/NBP/2021,2021-11-04,5.4249
5016,215/A/NBP/2021,2021-11-05,5.3604
5017,216/A/NBP/2021,2021-11-08,5.3617
5018,217/A/NBP/2021,2021-11-09,5.3885
5019,218/A/NBP/2021,2021-11-10,5.3784
5020,219/A/NBP/2021,2021-11-12,5.4328
5021,220/A/NBP/2021,2021-11-15,5.433
5022,221/A/NBP/2021,2021-11-16,5.5291
5023,222/A/NBP/2021,2021-11-17,5.5345
5024,223/A/NBP/2021,2021-11-18,5.548
5025,224/A/NBP/2021,2021-11-19,5.569
5026,225/A/NBP/2021,2021-11-22,5.6202
5027,226/A/NBP/2021,2021-11-23,5.6043
5028,227/A/NBP/2021,2021-11-24,5.5781
5029,228/A/NBP/2021,2021-11-25,5.5469
5030,229/A/NBP/2021,2021-11-26,5.5597
5031,230/A/NBP/2021,2021-11-29,5.5531
5032,231/A/NBP/2021,2021-11-30,5.507
5033,232/A/NBP/2021,2021-12-01,5.4651
5034,233/A/NBP/2021,2021-12-02,5.4114
5035,234/A/NBP/2021,2021-12-03,5.4021
5036,235/A/NBP/2021,2021-12-06,5.3854
5037,236/A/NBP/2021,2021-12-07,5.4098
5038,237/A/NBP/2021,2021-12-08,5.3909
5039,238/A/NBP/2021,2021-12-09,5.3927
5040,239/A/NBP/2021,2021-12-10,5.3977
5041,240/A/NBP/2021,2021-12-13,5.431
5042,241/A/NBP/2021,2021-12-14,5.433
5043,242/A/NBP/2021,2021-12-15,5.4363
5044,243/A/NBP/2021,2021-12-16,5.4408
5045,244/A/NBP/2021,2021-12-17,5.4443
5046,245/A/NBP/2021,2021-12-20,5.4304
5047,246/A/NBP/2021,2021-12-21,5.4229
5048,247/A/NBP/2021,2021-12-22,5.445
5049,248/A/NBP/2021,2021-12-23,5.4889
5050,249/A/NBP/2021,2021-12-24,5.4691
5051,250/A/NBP/2021,2021-12-27,5.4805
5052,251/A/NBP/2021,2021-12-28,5.4623
5053,252/A/NBP/2021,2021-12-29,5.4693
5054,253/A/NBP/2021,2021-12-30,5.468
5055,254/A/NBP/2021,2021-12-31,5.4846
5056,001/A/NBP/2022,2022-01-03,5.4643
5057,002/A/NBP/2022,2022-01-04,5.4677
5058,003/A/NBP/2022,2022-01-05,5.4658
5059,004/A/NBP/2022,2022-01-07,5.4595
5060,005/A/NBP/2022,2022-01-10,5.4406
5061,006/A/NBP/2022,2022-01-11,5.458
5062,007/A/NBP/2022,2022-01-12,5.4345
5063,008/A/NBP/2022,2022-01-13,5.4209
5064,009/A/NBP/2022,2022-01-14,5.4387
5065,010/A/NBP/2022,2022-01-17,5.4123
5066,011/A/NBP/2022,2022-01-18,5.4144
5067,012/A/NBP/2022,2022-01-19,5.4357
5068,013/A/NBP/2022,2022-01-20,5.4279
5069,014/A/NBP/2022,2022-01-21,5.421
5070,015/A/NBP/2022,2022-01-24,5.4169
5071,016/A/NBP/2022,2022-01-25,5.4731
5072,017/A/NBP/2022,2022-01-26,5.4958
5073,018/A/NBP/2022,2022-01-27,5.4818
5074,019/A/NBP/2022,2022-01-28,5.4934
5075,020/A/NBP/2022,2022-01-31,5.532
5076,021/A/NBP/2022,2022-02-01,5.492
5077,022/A/NBP/2022,2022-02-02,5.4556
5078,023/A/NBP/2022,2022-02-03,5.4598
5079,024/A/NBP/2022,2022-02-04,5.381
5080,025/A/NBP/2022,2022-02-07,5.3893
5081,026/A/NBP/2022,2022-02-08,5.3792
5082,027/A/NBP/2022,2022-02-09,5.3633
5083,028/A/NBP/2022,2022-02-10,5.3225
5084,029/A/NBP/2022,2022-02-11,5.3772
5085,030/A/NBP/2022,2022-02-14,5.4645
5086,031/A/NBP/2022,2022-02-15,5.3856
5087,032/A/NBP/2022,2022-02-16,5.3542
5088,033/A/NBP/2022,2022-02-17,5.3988
5089,034/A/NBP/2022,2022-02-18,5.4222
5090,035/A/NBP/2022,2022-02-21,5.4227
5091,036/A/NBP/2022,2022-02-22,5.4482
5092,037/A/NBP/2022,2022-02-23,5.4333
5093,038/A/NBP/2022,2022-02-24,5.546
5094,039/A/NBP/2022,2022-02-25,5.5751
5095,040/A/NBP/2022,2022-02-28,5.6131
5096,041/A/NBP/2022,2022-03-01,5.6593
5097,042/A/NBP/2022,2022-03-02,5.7631
5098,043/A/NBP/2022,2022-03-03,5.7881
5099,044/A/NBP/2022,2022-03-04,5.8413
5100,045/A/NBP/2022,2022-03-07,6.0211
5101,046/A/NBP/2022,2022-03-08,5.9196
5102,047/A/NBP/2022,2022-03-09,5.8051
5103,048/A/NBP/2022,2022-03-10,5.7264
5104,049/A/NBP/2022,2022-03-11,5.7127
5105,050/A/NBP/2022,2022-03-14,5.6375
5106,051/A/NBP/2022,2022-03-15,5.6056
5107,052/A/NBP/2022,2022-03-16,5.5931
5108,053/A/NBP/2022,2022-03-17,5.5865
5109,054/A/NBP/2022,2022-03-18,5.6109
5110,055/A/NBP/2022,2022-03-21,5.5819
5111,056/A/NBP/2022,2022-03-22,5.6322
5112,057/A/NBP/2022,2022-03-23,5.6574
5113,058/A/NBP/2022,2022-03-24,5.7061
5114,059/A/NBP/2022,2022-03-25,5.6769
5115,060/A/NBP/2022,2022-03-28,5.6311
5116,061/A/NBP/2022,2022-03-29,5.605
5117,062/A/NBP/2022,2022-03-30,5.4775
5118,063/A/NBP/2022,2022-03-31,5.4842
5119,064/A/NBP/2022,2022-04-01,5.5114
5120,065/A/NBP/2022,2022-04-04,5.518
5121,066/A/NBP/2022,2022-04-05,5.541
5122,067/A/NBP/2022,2022-04-06,5.5802
5123,068/A/NBP/2022,2022-04-07,5.586
5124,069/A/NBP/2022,2022-04-08,5.5702
5125,070/A/NBP/2022,2022-04-11,5.5484
5126,071/A/NBP/2022,2022-04-12,5.5819
5127,072/A/NBP/2022,2022-04-13,5.5761
5128,073/A/NBP/2022,2022-04-14,5.5923
5129,074/A/NBP/2022,2022-04-15,5.6019
5130,075/A/NBP/2022,2022-04-19,5.5924
5131,076/A/NBP/2022,2022-04-20,5.565
5132,077/A/NBP/2022,2022-04-21,5.5636
5133,078/A/NBP/2022,2022-04-22,5.5327
5134,079/A/NBP/2022,2022-04-25,5.5054
5135,080/A/NBP/2022,2022-04-26,5.5299
5136,081/A/NBP/2022,2022-04-27,5.5744
5137,082/A/NBP/2022,2022-04-28,5.5924
5138,083/A/NBP/2022,2022-04-29,5.532
5139,084/A/NBP/2022,2022-05-02,5.5894
5140,085/A/NBP/2022,2022-05-04,5.5631
5141,086/A/NBP/2022,2022-05-05,5.5223
5142,087/A/NBP/2022,2022-05-06,5.4914
5143,088/A/NBP/2022,2022-05-09,5.4956
5144,089/A/NBP/2022,2022-05-10,5.4564
5145,090/A/NBP/2022,2022-05-11,5.4677
5146,091/A/NBP/2022,2022-05-12,5.4644
5147,092/A/NBP/2022,2022-05-13,5.4736
5148,093/A/NBP/2022,2022-05-16,5.4799
5149,094/A/NBP/2022,2022-05-17,5.5377
5150,095/A/NBP/2022,2022-05-18,5.4797
5151,096/A/NBP/2022,2022-05-19,5.4796
5152,097/A/NBP/2022,2022-05-20,5.4735
5153,098/A/NBP/2022,2022-05-23,5.4524
5154,099/A/NBP/2022,2022-05-24,5.3775
5155,100/A/NBP/2022,2022-05-25,5.3938
5156,101/A/NBP/2022,2022-05-26,5.4257
5157,102/A/NBP/2022,2022-05-27,5.4209
5158,103/A/NBP/2022,2022-05-30,5.3821
5159,104/A/NBP/2022,2022-05-31,5.3783
5160,105/A/NBP/2022,2022-06-01,5.385
5161,106/A/NBP/2022,2022-06-02,5.3832
5162,107/A/NBP/2022,2022-06-03,5.3681
5163,108/A/NBP/2022,2022-06-06,5.3655
5164,109/A/NBP/2022,2022-06-07,5.3644
5165,110/A/NBP/2022,2022-06-08,5.3719
5166,111/A/NBP/2022,2022-06-09,5.3566
5167,112/A/NBP/2022,2022-06-10,5.4127
5168,113/A/NBP/2022,2022-06-13,5.4022
5169,114/A/NBP/2022,2022-06-14,5.4041
5170,115/A/NBP/2022,2022-06-15,5.3729
5171,116/A/NBP/2022,2022-06-17,5.4971
5172,117/A/NBP/2022,2022-06-20,5.4376
5173,118/A/NBP/2022,2022-06-21,5.4064
5174,119/A/NBP/2022,2022-06-22,5.4171
5175,120/A/NBP/2022,2022-06-23,5.4756
5176,121/A/NBP/2022,2022-06-24,5.4831
5177,122/A/NBP/2022,2022-06-27,5.4655
5178,123/A/NBP/2022,2022-06-28,5.451
5179,124/A/NBP/2022,2022-06-29,5.4215
5180,125/A/NBP/2022,2022-06-30,5.4429
5181,126/A/NBP/2022,2022-07-01,5.4583
5182,127/A/NBP/2022,2022-07-04,5.4587
5183,128/A/NBP/2022,2022-07-05,5.5334
5184,129/A/NBP/2022,2022-07-06,5.5968
5185,130/A/NBP/2022,2022-07-07,5.629
5186,131/A/NBP/2022,2022-07-08,5.6594
5187,132/A/NBP/2022,2022-07-11,5.6736
5188,133/A/NBP/2022,2022-07-12,5.7119
5189,134/A/NBP/2022,2022-07-13,5.7338
5190,135/A/NBP/2022,2022-07-14,5.7163
5191,136/A/NBP/2022,2022-07-15,5.6739
5192,137/A/NBP/2022,2022-07-18,5.6333
5193,138/A/NBP/2022,2022-07-19,5.6009
5194,139/A/NBP/2022,2022-07-20,5.5852
5195,140/A/NBP/2022,2022-07-21,5.5738
5196,141/A/NBP/2022,2022-07-22,5.6103
5197,142/A/NBP/2022,2022-07-25,5.5525
5198,143/A/NBP/2022,2022-07-26,5.5621
5199,144/A/NBP/2022,2022-07-27,5.685
5200,145/A/NBP/2022,2022-07-28,5.722
5201,146/A/NBP/2022,2022-07-29,5.6434
5202,147/A/NBP/2022,2022-08-01,5.6612
5203,148/A/NBP/2022,2022-08-02,5.6062
5204,149/A/NBP/2022,2022-08-03,5.6221
5205,150/A/NBP/2022,2022-08-04,5.6374
5206,151/A/NBP/2022,2022-08-05,5.5889
5207,152/A/NBP/2022,2022-08-08,5.5752
5208,153/A/NBP/2022,2022-08-09,5.5646
5209,154/A/NBP/2022,2022-08-10,5.5775
5210,155/A/NBP/2022,2022-08-11,5.5339
5211,156/A/NBP/2022,2022-08-12,5.5357
5212,157/A/NBP/2022,2022-08-16,5.5711
5213,158/A/NBP/2022,2022-08-17,5.5818
5214,159/A/NBP/2022,2022-08-18,5.5983
5215,160/A/NBP/2022,2022-08-19,5.5981
5216,161/A/NBP/2022,2022-08-22,5.6022
5217,162/A/NBP/2022,2022-08-23,5.6567
5218,163/A/NBP/2022,2022-08-24,5.6784
5219,164/A/NBP/2022,2022-08-25,5.6312
5220,165/A/NBP/2022,2022-08-26,5.6007
5221,166/A/NBP/2022,2022-08-29,5.5752
5222,167/A/NBP/2022,2022-08-30,5.5413
5223,168/A/NBP/2022,2022-08-31,5.5126
