,no,effectiveDate,mid
583,80/A/NBP/2004,2004-04-23,4.0062
584,81/A/NBP/2004,2004-04-26,4.027
585,82/A/NBP/2004,2004-04-27,4.0183
586,83/A/NBP/2004,2004-04-28,4.011
587,84/A/NBP/2004,2004-04-29,4.0572
588,85/A/NBP/2004,2004-04-30,4.0254
589,86/A/NBP/2004,2004-05-04,3.9731
590,87/A/NBP/2004,2004-05-05,3.9073
591,88/A/NBP/2004,2004-05-06,3.9242
592,89/A/NBP/2004,2004-05-07,3.9377
593,90/A/NBP/2004,2004-05-10,4.0159
594,91/A/NBP/2004,2004-05-11,4.0086
595,92/A/NBP/2004,2004-05-12,4.0045
596,93/A/NBP/2004,2004-05-13,4.0299
597,94/A/NBP/2004,2004-05-14,4.034
598,95/A/NBP/2004,2004-05-17,3.9753
599,96/A/NBP/2004,2004-05-18,3.959
600,97/A/NBP/2004,2004-05-19,3.9244
601,98/A/NBP/2004,2004-05-20,3.9329
602,99/A/NBP/2004,2004-05-21,3.9096
603,100/A/NBP/2004,2004-05-24,3.9045
604,101/A/NBP/2004,2004-05-25,3.8476
605,102/A/NBP/2004,2004-05-26,3.8518
606,103/A/NBP/2004,2004-05-27,3.83
607,104/A/NBP/2004,2004-05-28,3.8012
608,105/A/NBP/2004,2004-05-31,3.8044
609,106/A/NBP/2004,2004-06-01,3.796
610,107/A/NBP/2004,2004-06-02,3.7976
611,108/A/NBP/2004,2004-06-03,3.8098
612,109/A/NBP/2004,2004-06-04,3.8093
613,110/A/NBP/2004,2004-06-07,3.7815
614,111/A/NBP/2004,2004-06-08,3.7333
615,112/A/NBP/2004,2004-06-09,3.7644
616,113/A/NBP/2004,2004-06-11,3.8238
617,114/A/NBP/2004,2004-06-14,3.808
618,115/A/NBP/2004,2004-06-15,3.7927
619,116/A/NBP/2004,2004-06-16,3.775
620,117/A/NBP/2004,2004-06-17,3.8018
621,118/A/NBP/2004,2004-06-18,3.8114
622,119/A/NBP/2004,2004-06-21,3.7858
623,120/A/NBP/2004,2004-06-22,3.805
624,121/A/NBP/2004,2004-06-23,3.7742
625,122/A/NBP/2004,2004-06-24,3.7583
626,123/A/NBP/2004,2004-06-25,3.7658
627,124/A/NBP/2004,2004-06-28,3.7327
628,125/A/NBP/2004,2004-06-29,3.7425
629,126/A/NBP/2004,2004-06-30,3.747
630,127/A/NBP/2004,2004-07-01,3.7058
631,128/A/NBP/2004,2004-07-02,3.7166
632,129/A/NBP/2004,2004-07-05,3.6774
633,130/A/NBP/2004,2004-07-06,3.6859
634,131/A/NBP/2004,2004-07-07,3.659
635,132/A/NBP/2004,2004-07-08,3.6674
636,133/A/NBP/2004,2004-07-09,3.6651
637,134/A/NBP/2004,2004-07-12,3.6288
638,135/A/NBP/2004,2004-07-13,3.6123
639,136/A/NBP/2004,2004-07-14,3.6102
640,137/A/NBP/2004,2004-07-15,3.5877
641,138/A/NBP/2004,2004-07-16,3.5844
642,139/A/NBP/2004,2004-07-19,3.5564
643,140/A/NBP/2004,2004-07-20,3.5905
644,141/A/NBP/2004,2004-07-21,3.6181
645,142/A/NBP/2004,2004-07-22,3.6398
646,143/A/NBP/2004,2004-07-23,3.6326
647,144/A/NBP/2004,2004-07-26,3.6535
648,145/A/NBP/2004,2004-07-27,3.6478
649,146/A/NBP/2004,2004-07-28,3.6711
650,147/A/NBP/2004,2004-07-29,3.6663
651,148/A/NBP/2004,2004-07-30,3.6299
652,149/A/NBP/2004,2004-08-02,3.6292
653,150/A/NBP/2004,2004-08-03,3.677
654,151/A/NBP/2004,2004-08-04,3.6962
655,152/A/NBP/2004,2004-08-05,3.6565
656,153/A/NBP/2004,2004-08-06,3.644
657,154/A/NBP/2004,2004-08-09,3.5666
658,155/A/NBP/2004,2004-08-10,3.5721
659,156/A/NBP/2004,2004-08-11,3.6311
660,157/A/NBP/2004,2004-08-12,3.598
661,158/A/NBP/2004,2004-08-13,3.6551
662,159/A/NBP/2004,2004-08-16,3.6022
663,160/A/NBP/2004,2004-08-17,3.586
664,161/A/NBP/2004,2004-08-18,3.6048
665,162/A/NBP/2004,2004-08-19,3.6184
666,163/A/NBP/2004,2004-08-20,3.6163
667,164/A/NBP/2004,2004-08-23,3.6332
668,165/A/NBP/2004,2004-08-24,3.6485
669,166/A/NBP/2004,2004-08-25,3.67
670,167/A/NBP/2004,2004-08-26,3.6883
671,168/A/NBP/2004,2004-08-27,3.7054
672,169/A/NBP/2004,2004-08-30,3.6948
673,170/A/NBP/2004,2004-08-31,3.6816
674,171/A/NBP/2004,2004-09-01,3.655
675,172/A/NBP/2004,2004-09-02,3.6428
676,173/A/NBP/2004,2004-09-03,3.6361
677,174/A/NBP/2004,2004-09-06,3.6576
678,175/A/NBP/2004,2004-09-07,3.6187
679,176/A/NBP/2004,2004-09-08,3.6388
680,177/A/NBP/2004,2004-09-09,3.6007
681,178/A/NBP/2004,2004-09-10,3.6012
682,179/A/NBP/2004,2004-09-13,3.5889
683,180/A/NBP/2004,2004-09-14,3.5802
684,181/A/NBP/2004,2004-09-15,3.5528
685,182/A/NBP/2004,2004-09-16,3.5761
686,183/A/NBP/2004,2004-09-17,3.5672
687,184/A/NBP/2004,2004-09-20,3.5515
688,185/A/NBP/2004,2004-09-21,3.5348
689,186/A/NBP/2004,2004-09-22,3.5213
690,187/A/NBP/2004,2004-09-23,3.5358
691,188/A/NBP/2004,2004-09-24,3.5423
692,189/A/NBP/2004,2004-09-27,3.5468
693,190/A/NBP/2004,2004-09-28,3.5483
694,191/A/NBP/2004,2004-09-29,3.5322
695,192/A/NBP/2004,2004-09-30,3.5569
696,193/A/NBP/2004,2004-10-01,3.5253
697,194/A/NBP/2004,2004-10-04,3.5088
698,195/A/NBP/2004,2004-10-05,3.5198
699,196/A/NBP/2004,2004-10-06,3.5086
700,197/A/NBP/2004,2004-10-07,3.5226
701,198/A/NBP/2004,2004-10-08,3.5166
702,199/A/NBP/2004,2004-10-11,3.4795
703,200/A/NBP/2004,2004-10-12,3.4855
704,201/A/NBP/2004,2004-10-13,3.4949
705,202/A/NBP/2004,2004-10-14,3.4736
706,203/A/NBP/2004,2004-10-15,3.478
707,204/A/NBP/2004,2004-10-18,3.4388
708,205/A/NBP/2004,2004-10-19,3.4395
709,206/A/NBP/2004,2004-10-20,3.4169
710,207/A/NBP/2004,2004-10-21,3.4161
711,208/A/NBP/2004,2004-10-22,3.4052
712,209/A/NBP/2004,2004-10-25,3.3705
713,210/A/NBP/2004,2004-10-26,3.4077
714,211/A/NBP/2004,2004-10-27,3.409
715,212/A/NBP/2004,2004-10-28,3.4123
716,213/A/NBP/2004,2004-10-29,3.396
717,214/A/NBP/2004,2004-11-02,3.3922
718,215/A/NBP/2004,2004-11-03,3.3928
719,216/A/NBP/2004,2004-11-04,3.3633
720,217/A/NBP/2004,2004-11-05,3.3397
721,218/A/NBP/2004,2004-11-08,3.3012
722,219/A/NBP/2004,2004-11-09,3.3044
723,220/A/NBP/2004,2004-11-10,3.2985
724,221/A/NBP/2004,2004-11-12,3.3185
725,222/A/NBP/2004,2004-11-15,3.2973
726,223/A/NBP/2004,2004-11-16,3.285
727,224/A/NBP/2004,2004-11-17,3.2758
728,225/A/NBP/2004,2004-11-18,3.2519
729,226/A/NBP/2004,2004-11-19,3.2781
730,227/A/NBP/2004,2004-11-22,3.2423
731,228/A/NBP/2004,2004-11-23,3.2427
732,229/A/NBP/2004,2004-11-24,3.203
733,230/A/NBP/2004,2004-11-25,3.1984
734,231/A/NBP/2004,2004-11-26,3.1912
735,232/A/NBP/2004,2004-11-29,3.1845
736,233/A/NBP/2004,2004-11-30,3.1793
737,234/A/NBP/2004,2004-12-01,3.1478
738,235/A/NBP/2004,2004-12-02,3.1196
739,236/A/NBP/2004,2004-12-03,3.1466
740,237/A/NBP/2004,2004-12-06,3.1034
741,238/A/NBP/2004,2004-12-07,3.1093
742,239/A/NBP/2004,2004-12-08,3.1393
743,240/A/NBP/2004,2004-12-09,3.1369
744,241/A/NBP/2004,2004-12-10,3.2017
745,242/A/NBP/2004,2004-12-13,3.1593
746,243/A/NBP/2004,2004-12-14,3.147
747,244/A/NBP/2004,2004-12-15,3.1265
748,245/A/NBP/2004,2004-12-16,3.1042
749,246/A/NBP/2004,2004-12-17,3.1242
750,247/A/NBP/2004,2004-12-20,3.0843
751,248/A/NBP/2004,2004-12-21,3.07
752,249/A/NBP/2004,2004-12-22,3.0625
753,250/A/NBP/2004,2004-12-23,3.0353
754,251/A/NBP/2004,2004-12-24,3.014
755,252/A/NBP/2004,2004-12-27,3.0177
756,253/A/NBP/2004,2004-12-28,2.9716
757,254/A/NBP/2004,2004-12-29,2.9784
758,255/A/NBP/2004,2004-12-30,2.9953
759,256/A/NBP/2004,2004-12-31,2.9904
760,1/A/NBP/2005,2005-01-03,3.0123
761,2/A/NBP/2005,2005-01-04,3.0406
762,3/A/NBP/2005,2005-01-05,3.1153
763,4/A/NBP/2005,2005-01-06,3.1277
764,5/A/NBP/2005,2005-01-07,3.1037
765,6/A/NBP/2005,2005-01-10,3.1091
766,7/A/NBP/2005,2005-01-11,3.0965
767,8/A/NBP/2005,2005-01-12,3.1079
768,9/A/NBP/2005,2005-01-13,3.0914
769,10/A/NBP/2005,2005-01-14,3.1043
770,11/A/NBP/2005,2005-01-17,3.1087
771,12/A/NBP/2005,2005-01-18,3.1338
772,13/A/NBP/2005,2005-01-19,3.1221
773,14/A/NBP/2005,2005-01-20,3.164
774,15/A/NBP/2005,2005-01-21,3.1449
775,16/A/NBP/2005,2005-01-24,3.1133
776,17/A/NBP/2005,2005-01-25,3.1116
777,18/A/NBP/2005,2005-01-26,3.1306
778,19/A/NBP/2005,2005-01-27,3.1088
779,20/A/NBP/2005,2005-01-28,3.1163
780,21/A/NBP/2005,2005-01-31,3.12
781,22/A/NBP/2005,2005-02-01,3.1088
782,23/A/NBP/2005,2005-02-02,3.1046
783,24/A/NBP/2005,2005-02-03,3.0621
784,25/A/NBP/2005,2005-02-04,3.0739
785,26/A/NBP/2005,2005-02-07,3.0822
786,27/A/NBP/2005,2005-02-08,3.1092
787,28/A/NBP/2005,2005-02-09,3.1321
788,29/A/NBP/2005,2005-02-10,3.1275
789,30/A/NBP/2005,2005-02-11,3.1362
790,31/A/NBP/2005,2005-02-14,3.0962
791,32/A/NBP/2005,2005-02-15,3.0699
792,33/A/NBP/2005,2005-02-16,3.056
793,34/A/NBP/2005,2005-02-17,3.0622
794,35/A/NBP/2005,2005-02-18,3.0568
795,36/A/NBP/2005,2005-02-21,3.0517
796,37/A/NBP/2005,2005-02-22,3.011
797,38/A/NBP/2005,2005-02-23,2.9954
798,39/A/NBP/2005,2005-02-24,2.9757
799,40/A/NBP/2005,2005-02-25,2.9627
800,41/A/NBP/2005,2005-02-28,2.9501
801,42/A/NBP/2005,2005-03-01,2.956
802,43/A/NBP/2005,2005-03-02,2.9845
803,44/A/NBP/2005,2005-03-03,2.9837
804,45/A/NBP/2005,2005-03-04,2.9944
805,46/A/NBP/2005,2005-03-07,2.9364
806,47/A/NBP/2005,2005-03-08,2.9354
807,48/A/NBP/2005,2005-03-09,2.9066
808,49/A/NBP/2005,2005-03-10,2.9527
809,50/A/NBP/2005,2005-03-11,2.9492
810,51/A/NBP/2005,2005-03-14,2.969
811,52/A/NBP/2005,2005-03-15,2.9969
812,53/A/NBP/2005,2005-03-16,3.0459
813,54/A/NBP/2005,2005-03-17,3.0783
814,55/A/NBP/2005,2005-03-18,3.0496
815,56/A/NBP/2005,2005-03-21,3.084
816,57/A/NBP/2005,2005-03-22,3.1063
817,58/A/NBP/2005,2005-03-23,3.1656
818,59/A/NBP/2005,2005-03-24,3.1758
819,60/A/NBP/2005,2005-03-25,3.1789
820,61/A/NBP/2005,2005-03-29,3.2217
821,62/A/NBP/2005,2005-03-30,3.1793
822,63/A/NBP/2005,2005-03-31,3.1518
823,64/A/NBP/2005,2005-04-01,3.1478
824,65/A/NBP/2005,2005-04-04,3.1948
825,66/A/NBP/2005,2005-04-05,3.2212
826,67/A/NBP/2005,2005-04-06,3.1868
827,68/A/NBP/2005,2005-04-07,3.1761
828,69/A/NBP/2005,2005-04-11,3.1607
829,70/A/NBP/2005,2005-04-12,3.1479
830,71/A/NBP/2005,2005-04-13,3.1494
831,72/A/NBP/2005,2005-04-14,3.1988
832,73/A/NBP/2005,2005-04-15,3.2166
833,74/A/NBP/2005,2005-04-18,3.2115
834,75/A/NBP/2005,2005-04-19,3.23
835,76/A/NBP/2005,2005-04-20,3.2005
836,77/A/NBP/2005,2005-04-21,3.1874
837,78/A/NBP/2005,2005-04-22,3.2111
838,79/A/NBP/2005,2005-04-25,3.2391
839,80/A/NBP/2005,2005-04-26,3.2351
840,81/A/NBP/2005,2005-04-27,3.2804
841,82/A/NBP/2005,2005-04-28,3.2875
842,83/A/NBP/2005,2005-04-29,3.2988
843,84/A/NBP/2005,2005-05-02,3.32
844,85/A/NBP/2005,2005-05-04,3.2703
845,86/A/NBP/2005,2005-05-05,3.2179
846,87/A/NBP/2005,2005-05-06,3.203
847,88/A/NBP/2005,2005-05-09,3.2133
848,89/A/NBP/2005,2005-05-10,3.2385
849,90/A/NBP/2005,2005-05-11,3.2483
850,91/A/NBP/2005,2005-05-12,3.2513
851,92/A/NBP/2005,2005-05-13,3.2984
852,93/A/NBP/2005,2005-05-16,3.3355
853,94/A/NBP/2005,2005-05-17,3.3319
854,95/A/NBP/2005,2005-05-18,3.3323
855,96/A/NBP/2005,2005-05-19,3.2858
856,97/A/NBP/2005,2005-05-20,3.2915
857,98/A/NBP/2005,2005-05-23,3.3459
858,99/A/NBP/2005,2005-05-24,3.3263
859,100/A/NBP/2005,2005-05-25,3.3274
860,101/A/NBP/2005,2005-05-27,3.3362
861,102/A/NBP/2005,2005-05-30,3.312
862,103/A/NBP/2005,2005-05-31,3.3265
863,104/A/NBP/2005,2005-06-01,3.3788
864,105/A/NBP/2005,2005-06-02,3.3638
865,106/A/NBP/2005,2005-06-03,3.3569
866,107/A/NBP/2005,2005-06-06,3.3353
867,108/A/NBP/2005,2005-06-07,3.3004
868,109/A/NBP/2005,2005-06-08,3.3017
869,110/A/NBP/2005,2005-06-09,3.3022
870,111/A/NBP/2005,2005-06-10,3.2947
871,112/A/NBP/2005,2005-06-13,3.3455
872,113/A/NBP/2005,2005-06-14,3.3421
873,114/A/NBP/2005,2005-06-15,3.3483
874,115/A/NBP/2005,2005-06-16,3.3411
875,116/A/NBP/2005,2005-06-17,3.3453
876,117/A/NBP/2005,2005-06-20,3.3484
877,118/A/NBP/2005,2005-06-21,3.3508
878,119/A/NBP/2005,2005-06-22,3.3205
879,120/A/NBP/2005,2005-06-23,3.3239
880,121/A/NBP/2005,2005-06-24,3.3396
881,122/A/NBP/2005,2005-06-27,3.3151
882,123/A/NBP/2005,2005-06-28,3.3555
883,124/A/NBP/2005,2005-06-29,3.3664
884,125/A/NBP/2005,2005-06-30,3.3461
885,126/A/NBP/2005,2005-07-01,3.3441
886,127/A/NBP/2005,2005-07-04,3.3643
887,128/A/NBP/2005,2005-07-05,3.3706
888,129/A/NBP/2005,2005-07-06,3.4005
889,130/A/NBP/2005,2005-07-07,3.4491
890,131/A/NBP/2005,2005-07-08,3.4351
891,132/A/NBP/2005,2005-07-11,3.401
892,133/A/NBP/2005,2005-07-12,3.3725
893,134/A/NBP/2005,2005-07-13,3.3918
894,135/A/NBP/2005,2005-07-14,3.4371
895,136/A/NBP/2005,2005-07-15,3.4343
896,137/A/NBP/2005,2005-07-18,3.4194
897,138/A/NBP/2005,2005-07-19,3.427
898,139/A/NBP/2005,2005-07-20,3.424
899,140/A/NBP/2005,2005-07-21,3.3964
900,141/A/NBP/2005,2005-07-22,3.3747
901,142/A/NBP/2005,2005-07-25,3.4062
902,143/A/NBP/2005,2005-07-26,3.4255
903,144/A/NBP/2005,2005-07-27,3.4305
904,145/A/NBP/2005,2005-07-28,3.3885
905,146/A/NBP/2005,2005-07-29,3.3689
906,147/A/NBP/2005,2005-08-01,3.327
907,148/A/NBP/2005,2005-08-02,3.3178
908,149/A/NBP/2005,2005-08-03,3.3331
909,150/A/NBP/2005,2005-08-04,3.3078
910,151/A/NBP/2005,2005-08-05,3.292
911,152/A/NBP/2005,2005-08-08,3.2851
912,153/A/NBP/2005,2005-08-09,3.2658
913,154/A/NBP/2005,2005-08-10,3.2556
914,155/A/NBP/2005,2005-08-11,3.2503
915,156/A/NBP/2005,2005-08-12,3.2353
916,157/A/NBP/2005,2005-08-16,3.2717
917,158/A/NBP/2005,2005-08-17,3.2765
918,159/A/NBP/2005,2005-08-18,3.2685
919,160/A/NBP/2005,2005-08-19,3.3074
920,161/A/NBP/2005,2005-08-22,3.311
921,162/A/NBP/2005,2005-08-23,3.2843
922,163/A/NBP/2005,2005-08-24,3.2931
923,164/A/NBP/2005,2005-08-25,3.2938
924,165/A/NBP/2005,2005-08-26,3.2952
925,166/A/NBP/2005,2005-08-29,3.3032
926,167/A/NBP/2005,2005-08-30,3.3153
927,168/A/NBP/2005,2005-08-31,3.314
928,169/A/NBP/2005,2005-09-01,3.2171
929,170/A/NBP/2005,2005-09-02,3.1609
930,171/A/NBP/2005,2005-09-05,3.1355
931,172/A/NBP/2005,2005-09-06,3.1699
932,173/A/NBP/2005,2005-09-07,3.1352
933,174/A/NBP/2005,2005-09-08,3.1638
934,175/A/NBP/2005,2005-09-09,3.1848
935,176/A/NBP/2005,2005-09-12,3.1911
936,177/A/NBP/2005,2005-09-13,3.2023
937,178/A/NBP/2005,2005-09-14,3.2036
938,179/A/NBP/2005,2005-09-15,3.1844
939,180/A/NBP/2005,2005-09-16,3.1738
940,181/A/NBP/2005,2005-09-19,3.2077
941,182/A/NBP/2005,2005-09-20,3.2014
942,183/A/NBP/2005,2005-09-21,3.1923
943,184/A/NBP/2005,2005-09-22,3.1977
944,185/A/NBP/2005,2005-09-23,3.2241
945,186/A/NBP/2005,2005-09-26,3.2436
946,187/A/NBP/2005,2005-09-27,3.2327
947,188/A/NBP/2005,2005-09-28,3.2515
948,189/A/NBP/2005,2005-09-29,3.239
949,190/A/NBP/2005,2005-09-30,3.2575
950,191/A/NBP/2005,2005-10-03,3.2799
951,192/A/NBP/2005,2005-10-04,3.2978
952,193/A/NBP/2005,2005-10-05,3.2857
953,194/A/NBP/2005,2005-10-06,3.2613
954,195/A/NBP/2005,2005-10-07,3.2398
955,196/A/NBP/2005,2005-10-10,3.1986
956,197/A/NBP/2005,2005-10-11,3.214
957,198/A/NBP/2005,2005-10-12,3.2345
958,199/A/NBP/2005,2005-10-13,3.2563
959,200/A/NBP/2005,2005-10-14,3.2738
960,201/A/NBP/2005,2005-10-17,3.2368
961,202/A/NBP/2005,2005-10-18,3.2486
962,203/A/NBP/2005,2005-10-19,3.2661
963,204/A/NBP/2005,2005-10-20,3.2542
964,205/A/NBP/2005,2005-10-21,3.2421
965,206/A/NBP/2005,2005-10-24,3.2706
966,207/A/NBP/2005,2005-10-25,3.2648
967,208/A/NBP/2005,2005-10-26,3.2573
968,209/A/NBP/2005,2005-10-27,3.2967
969,210/A/NBP/2005,2005-10-28,3.2831
970,211/A/NBP/2005,2005-10-31,3.3067
971,212/A/NBP/2005,2005-11-02,3.2978
972,213/A/NBP/2005,2005-11-03,3.2893
973,214/A/NBP/2005,2005-11-04,3.3293
974,215/A/NBP/2005,2005-11-07,3.4039
975,216/A/NBP/2005,2005-11-08,3.4301
976,217/A/NBP/2005,2005-11-09,3.3955
977,218/A/NBP/2005,2005-11-10,3.4181
978,219/A/NBP/2005,2005-11-14,3.3988
979,220/A/NBP/2005,2005-11-15,3.4177
980,221/A/NBP/2005,2005-11-16,3.3915
981,222/A/NBP/2005,2005-11-17,3.4075
982,223/A/NBP/2005,2005-11-18,3.4055
983,224/A/NBP/2005,2005-11-21,3.3669
984,225/A/NBP/2005,2005-11-22,3.3954
985,226/A/NBP/2005,2005-11-23,3.3501
986,227/A/NBP/2005,2005-11-24,3.3303
987,228/A/NBP/2005,2005-11-25,3.3346
988,229/A/NBP/2005,2005-11-28,3.3426
989,230/A/NBP/2005,2005-11-29,3.2957
990,231/A/NBP/2005,2005-11-30,3.3165
991,232/A/NBP/2005,2005-12-01,3.3366
992,233/A/NBP/2005,2005-12-02,3.3138
993,234/A/NBP/2005,2005-12-05,3.2979
994,235/A/NBP/2005,2005-12-06,3.2555
995,236/A/NBP/2005,2005-12-07,3.2742
996,237/A/NBP/2005,2005-12-08,3.2828
997,238/A/NBP/2005,2005-12-09,3.2817
998,239/A/NBP/2005,2005-12-12,3.2435
999,240/A/NBP/2005,2005-12-13,3.206
1000,241/A/NBP/2005,2005-12-14,3.1865
1001,242/A/NBP/2005,2005-12-15,3.196
1002,243/A/NBP/2005,2005-12-16,3.2257
1003,244/A/NBP/2005,2005-12-19,3.2215
1004,245/A/NBP/2005,2005-12-20,3.2101
1005,246/A/NBP/2005,2005-12-21,3.2245
1006,247/A/NBP/2005,2005-12-22,3.2393
1007,248/A/NBP/2005,2005-12-23,3.2325
1008,249/A/NBP/2005,2005-12-27,3.2308
1009,250/A/NBP/2005,2005-12-28,3.2262
1010,251/A/NBP/2005,2005-12-29,3.257
1011,252/A/NBP/2005,2005-12-30,3.2613
1012,1/A/NBP/2006,2006-01-02,3.2582
1013,2/A/NBP/2006,2006-01-03,3.2488
1014,3/A/NBP/2006,2006-01-04,3.1858
1015,4/A/NBP/2006,2006-01-05,3.1416
1016,5/A/NBP/2006,2006-01-06,3.1507
1017,6/A/NBP/2006,2006-01-09,3.1228
1018,7/A/NBP/2006,2006-01-10,3.128
1019,8/A/NBP/2006,2006-01-11,3.1353
1020,9/A/NBP/2006,2006-01-12,3.1229
1021,10/A/NBP/2006,2006-01-13,3.1542
1022,11/A/NBP/2006,2006-01-16,3.1321
1023,12/A/NBP/2006,2006-01-17,3.1521
1024,13/A/NBP/2006,2006-01-18,3.1887
1025,14/A/NBP/2006,2006-01-19,3.1772
1026,15/A/NBP/2006,2006-01-20,3.1868
1027,16/A/NBP/2006,2006-01-23,3.1397
1028,17/A/NBP/2006,2006-01-24,3.1333
1029,18/A/NBP/2006,2006-01-25,3.095
1030,19/A/NBP/2006,2006-01-26,3.1253
1031,20/A/NBP/2006,2006-01-27,3.1379
1032,21/A/NBP/2006,2006-01-30,3.1559
1033,22/A/NBP/2006,2006-01-31,3.163
1034,23/A/NBP/2006,2006-02-01,3.1409
1035,24/A/NBP/2006,2006-02-02,3.172
1036,25/A/NBP/2006,2006-02-03,3.172
1037,26/A/NBP/2006,2006-02-06,3.1838
1038,27/A/NBP/2006,2006-02-07,3.1842
1039,28/A/NBP/2006,2006-02-08,3.1949
1040,29/A/NBP/2006,2006-02-09,3.1896
1041,30/A/NBP/2006,2006-02-10,3.1638
1042,31/A/NBP/2006,2006-02-13,3.1893
1043,32/A/NBP/2006,2006-02-14,3.1868
1044,33/A/NBP/2006,2006-02-15,3.1768
1045,34/A/NBP/2006,2006-02-16,3.17
1046,35/A/NBP/2006,2006-02-17,3.1669
1047,36/A/NBP/2006,2006-02-20,3.1456
1048,37/A/NBP/2006,2006-02-21,3.1701
1049,38/A/NBP/2006,2006-02-22,3.1991
1050,39/A/NBP/2006,2006-02-23,3.1715
1051,40/A/NBP/2006,2006-02-24,3.1807
1052,41/A/NBP/2006,2006-02-27,3.1803
1053,42/A/NBP/2006,2006-02-28,3.1768
1054,43/A/NBP/2006,2006-03-01,3.1627
1055,44/A/NBP/2006,2006-03-02,3.158
1056,45/A/NBP/2006,2006-03-03,3.167
1057,46/A/NBP/2006,2006-03-06,3.166
1058,47/A/NBP/2006,2006-03-07,3.2347
1059,48/A/NBP/2006,2006-03-08,3.2453
1060,49/A/NBP/2006,2006-03-09,3.2478
1061,50/A/NBP/2006,2006-03-10,3.2643
1062,51/A/NBP/2006,2006-03-13,3.2652
1063,52/A/NBP/2006,2006-03-14,3.29
1064,53/A/NBP/2006,2006-03-15,3.2277
1065,54/A/NBP/2006,2006-03-16,3.2118
1066,55/A/NBP/2006,2006-03-17,3.145
1067,56/A/NBP/2006,2006-03-20,3.1909
1068,57/A/NBP/2006,2006-03-21,3.211
1069,58/A/NBP/2006,2006-03-22,3.2458
1070,59/A/NBP/2006,2006-03-23,3.2269
1071,60/A/NBP/2006,2006-03-24,3.2617
1072,61/A/NBP/2006,2006-03-27,3.2335
1073,62/A/NBP/2006,2006-03-28,3.268
1074,63/A/NBP/2006,2006-03-29,3.3008
1075,64/A/NBP/2006,2006-03-30,3.2611
1076,65/A/NBP/2006,2006-03-31,3.2491
1077,66/A/NBP/2006,2006-04-03,3.2538
1078,67/A/NBP/2006,2006-04-04,3.2417
1079,68/A/NBP/2006,2006-04-05,3.2418
1080,69/A/NBP/2006,2006-04-06,3.2389
1081,70/A/NBP/2006,2006-04-07,3.2543
1082,71/A/NBP/2006,2006-04-10,3.2659
1083,72/A/NBP/2006,2006-04-11,3.2576
1084,73/A/NBP/2006,2006-04-12,3.2255
1085,74/A/NBP/2006,2006-04-13,3.2477
1086,75/A/NBP/2006,2006-04-14,3.2499
1087,76/A/NBP/2006,2006-04-18,3.2071
1088,77/A/NBP/2006,2006-04-19,3.1567
1089,78/A/NBP/2006,2006-04-20,3.1528
1090,79/A/NBP/2006,2006-04-21,3.1541
1091,80/A/NBP/2006,2006-04-24,3.1218
1092,81/A/NBP/2006,2006-04-25,3.1172
1093,82/A/NBP/2006,2006-04-26,3.1334
1094,83/A/NBP/2006,2006-04-27,3.1086
1095,84/A/NBP/2006,2006-04-28,3.0841
1096,85/A/NBP/2006,2006-05-02,3.0571
1097,86/A/NBP/2006,2006-05-04,3.0406
1098,87/A/NBP/2006,2006-05-05,3.0129
1099,88/A/NBP/2006,2006-05-08,2.9929
1100,89/A/NBP/2006,2006-05-09,3.0157
1101,90/A/NBP/2006,2006-05-10,3.0104
1102,91/A/NBP/2006,2006-05-11,3.006
1103,92/A/NBP/2006,2006-05-12,3.0012
1104,93/A/NBP/2006,2006-05-15,3.0608
1105,94/A/NBP/2006,2006-05-16,3.064
1106,95/A/NBP/2006,2006-05-17,3.0039
1107,96/A/NBP/2006,2006-05-18,3.0875
1108,97/A/NBP/2006,2006-05-19,3.0828
1109,98/A/NBP/2006,2006-05-22,3.1023
1110,99/A/NBP/2006,2006-05-23,3.0841
1111,100/A/NBP/2006,2006-05-24,3.0842
1112,101/A/NBP/2006,2006-05-25,3.085
1113,102/A/NBP/2006,2006-05-26,3.0642
1114,103/A/NBP/2006,2006-05-29,3.0747
1115,104/A/NBP/2006,2006-05-30,3.0628
1116,105/A/NBP/2006,2006-05-31,3.0671
1117,106/A/NBP/2006,2006-06-01,3.0833
1118,107/A/NBP/2006,2006-06-02,3.0627
1119,108/A/NBP/2006,2006-06-05,3.0482
1120,109/A/NBP/2006,2006-06-06,3.072
1121,110/A/NBP/2006,2006-06-07,3.0817
1122,111/A/NBP/2006,2006-06-08,3.0989
1123,112/A/NBP/2006,2006-06-09,3.1248
1124,113/A/NBP/2006,2006-06-12,3.1553
1125,114/A/NBP/2006,2006-06-13,3.2012
1126,115/A/NBP/2006,2006-06-14,3.1936
1127,116/A/NBP/2006,2006-06-16,3.186
1128,117/A/NBP/2006,2006-06-19,3.2104
1129,118/A/NBP/2006,2006-06-20,3.2288
1130,119/A/NBP/2006,2006-06-21,3.231
1131,120/A/NBP/2006,2006-06-22,3.2186
1132,121/A/NBP/2006,2006-06-23,3.2715
1133,122/A/NBP/2006,2006-06-26,3.2683
1134,123/A/NBP/2006,2006-06-27,3.2308
1135,124/A/NBP/2006,2006-06-28,3.2471
1136,125/A/NBP/2006,2006-06-29,3.2592
1137,126/A/NBP/2006,2006-06-30,3.1816
1138,127/A/NBP/2006,2006-07-03,3.1708
