,no,effectiveDate,mid
4816,015/A/NBP/2021,2021-01-25,4.216
4817,016/A/NBP/2021,2021-01-26,4.2183
4818,017/A/NBP/2021,2021-01-27,4.2215
4819,018/A/NBP/2021,2021-01-28,4.2218
4820,019/A/NBP/2021,2021-01-29,4.2115
4821,020/A/NBP/2021,2021-02-01,4.171
4822,021/A/NBP/2021,2021-02-02,4.1634
4823,022/A/NBP/2021,2021-02-03,4.1555
4824,023/A/NBP/2021,2021-02-04,4.1572
4825,024/A/NBP/2021,2021-02-05,4.159
4826,025/A/NBP/2021,2021-02-08,4.1396
4827,026/A/NBP/2021,2021-02-09,4.1378
4828,027/A/NBP/2021,2021-02-10,4.1469
4829,028/A/NBP/2021,2021-02-11,4.1698
4830,029/A/NBP/2021,2021-02-12,4.1676
4831,030/A/NBP/2021,2021-02-15,4.1486
4832,031/A/NBP/2021,2021-02-16,4.1568
4833,032/A/NBP/2021,2021-02-17,4.1667
4834,033/A/NBP/2021,2021-02-18,4.1436
4835,034/A/NBP/2021,2021-02-19,4.1377
4836,035/A/NBP/2021,2021-02-22,4.1288
4837,036/A/NBP/2021,2021-02-23,4.1258
4838,037/A/NBP/2021,2021-02-24,4.0959
4839,038/A/NBP/2021,2021-02-25,4.077
4840,039/A/NBP/2021,2021-02-26,4.1205
4841,040/A/NBP/2021,2021-03-01,4.1211
4842,041/A/NBP/2021,2021-03-02,4.112
4843,042/A/NBP/2021,2021-03-03,4.0981
4844,043/A/NBP/2021,2021-03-04,4.1003
4845,044/A/NBP/2021,2021-03-05,4.1313
4846,045/A/NBP/2021,2021-03-08,4.1416
4847,046/A/NBP/2021,2021-03-09,4.1266
4848,047/A/NBP/2021,2021-03-10,4.1334
4849,048/A/NBP/2021,2021-03-11,4.1387
4850,049/A/NBP/2021,2021-03-12,4.1373
4851,050/A/NBP/2021,2021-03-15,4.1355
4852,051/A/NBP/2021,2021-03-16,4.1521
4853,052/A/NBP/2021,2021-03-17,4.1754
4854,053/A/NBP/2021,2021-03-18,4.1837
4855,054/A/NBP/2021,2021-03-19,4.182
4856,055/A/NBP/2021,2021-03-22,4.1828
4857,056/A/NBP/2021,2021-03-23,4.1704
4858,057/A/NBP/2021,2021-03-24,4.1825
4859,058/A/NBP/2021,2021-03-25,4.1943
4860,059/A/NBP/2021,2021-03-26,4.1814
4861,060/A/NBP/2021,2021-03-29,4.2164
4862,061/A/NBP/2021,2021-03-30,4.204
4863,062/A/NBP/2021,2021-03-31,4.2119
4864,063/A/NBP/2021,2021-04-01,4.1644
4865,064/A/NBP/2021,2021-04-02,4.1428
4866,065/A/NBP/2021,2021-04-06,4.1553
4867,066/A/NBP/2021,2021-04-07,4.1547
4868,067/A/NBP/2021,2021-04-08,4.1353
4869,068/A/NBP/2021,2021-04-09,4.1265
4870,069/A/NBP/2021,2021-04-12,4.1222
4871,070/A/NBP/2021,2021-04-13,4.1473
4872,071/A/NBP/2021,2021-04-14,4.1413
4873,072/A/NBP/2021,2021-04-15,4.1198
4874,073/A/NBP/2021,2021-04-16,4.1279
4875,074/A/NBP/2021,2021-04-19,4.1348
4876,075/A/NBP/2021,2021-04-20,4.1257
4877,076/A/NBP/2021,2021-04-21,4.1325
4878,077/A/NBP/2021,2021-04-22,4.1354
4879,078/A/NBP/2021,2021-04-23,4.1354
4880,079/A/NBP/2021,2021-04-26,4.1189
4881,080/A/NBP/2021,2021-04-27,4.1258
4882,081/A/NBP/2021,2021-04-28,4.1415
4883,082/A/NBP/2021,2021-04-29,4.1509
4884,083/A/NBP/2021,2021-04-30,4.1502
4885,084/A/NBP/2021,2021-05-04,4.145
4886,085/A/NBP/2021,2021-05-05,4.1655
4887,086/A/NBP/2021,2021-05-06,4.1809
4888,087/A/NBP/2021,2021-05-07,4.1723
4889,088/A/NBP/2021,2021-05-10,4.1651
4890,089/A/NBP/2021,2021-05-11,4.1592
4891,090/A/NBP/2021,2021-05-12,4.1413
4892,091/A/NBP/2021,2021-05-13,4.1472
4893,092/A/NBP/2021,2021-05-14,4.1413
4894,093/A/NBP/2021,2021-05-17,4.1347
4895,094/A/NBP/2021,2021-05-18,4.1301
4896,095/A/NBP/2021,2021-05-19,4.1193
4897,096/A/NBP/2021,2021-05-20,4.1113
4898,097/A/NBP/2021,2021-05-21,4.0999
4899,098/A/NBP/2021,2021-05-24,4.0935
4900,099/A/NBP/2021,2021-05-25,4.0902
4901,100/A/NBP/2021,2021-05-26,4.0993
4902,101/A/NBP/2021,2021-05-27,4.1087
4903,102/A/NBP/2021,2021-05-28,4.0941
4904,103/A/NBP/2021,2021-05-31,4.0815
4905,104/A/NBP/2021,2021-06-01,4.0709
4906,105/A/NBP/2021,2021-06-02,4.0707
4907,106/A/NBP/2021,2021-06-04,4.0838
4908,107/A/NBP/2021,2021-06-07,4.0756
4909,108/A/NBP/2021,2021-06-08,4.0901
4910,109/A/NBP/2021,2021-06-09,4.0775
4911,110/A/NBP/2021,2021-06-10,4.1084
4912,111/A/NBP/2021,2021-06-11,4.1043
4913,112/A/NBP/2021,2021-06-14,4.136
4914,113/A/NBP/2021,2021-06-15,4.1601
4915,114/A/NBP/2021,2021-06-16,4.1567
4916,115/A/NBP/2021,2021-06-17,4.1505
4917,116/A/NBP/2021,2021-06-18,4.158
4918,117/A/NBP/2021,2021-06-21,4.1486
4919,118/A/NBP/2021,2021-06-22,4.1451
4920,119/A/NBP/2021,2021-06-23,4.1231
4921,120/A/NBP/2021,2021-06-24,4.1296
4922,121/A/NBP/2021,2021-06-25,4.1175
4923,122/A/NBP/2021,2021-06-28,4.1139
4924,123/A/NBP/2021,2021-06-29,4.1161
4925,124/A/NBP/2021,2021-06-30,4.1212
4926,125/A/NBP/2021,2021-07-01,4.1167
4927,126/A/NBP/2021,2021-07-02,4.1317
4928,127/A/NBP/2021,2021-07-05,4.1207
4929,128/A/NBP/2021,2021-07-06,4.1172
4930,129/A/NBP/2021,2021-07-07,4.1402
4931,130/A/NBP/2021,2021-07-08,4.1858
4932,131/A/NBP/2021,2021-07-09,4.1965
4933,132/A/NBP/2021,2021-07-12,4.1965
4934,133/A/NBP/2021,2021-07-13,4.2087
4935,134/A/NBP/2021,2021-07-14,4.2384
4936,135/A/NBP/2021,2021-07-15,4.2349
4937,136/A/NBP/2021,2021-07-16,4.2219
4938,137/A/NBP/2021,2021-07-19,4.2297
4939,138/A/NBP/2021,2021-07-20,4.2477
4940,139/A/NBP/2021,2021-07-21,4.2379
4941,140/A/NBP/2021,2021-07-22,4.2279
4942,141/A/NBP/2021,2021-07-23,4.2208
4943,142/A/NBP/2021,2021-07-26,4.2381
4944,143/A/NBP/2021,2021-07-27,4.254
4945,144/A/NBP/2021,2021-07-28,4.2533
4946,145/A/NBP/2021,2021-07-29,4.2526
4947,146/A/NBP/2021,2021-07-30,4.2444
4948,147/A/NBP/2021,2021-08-02,4.2383
4949,148/A/NBP/2021,2021-08-03,4.2366
4950,149/A/NBP/2021,2021-08-04,4.2361
4951,150/A/NBP/2021,2021-08-05,4.2454
4952,151/A/NBP/2021,2021-08-06,4.2422
4953,152/A/NBP/2021,2021-08-09,4.2421
4954,153/A/NBP/2021,2021-08-10,4.2272
4955,154/A/NBP/2021,2021-08-11,4.2385
4956,155/A/NBP/2021,2021-08-12,4.2404
4957,156/A/NBP/2021,2021-08-13,4.2204
4958,157/A/NBP/2021,2021-08-16,4.2425
4959,158/A/NBP/2021,2021-08-17,4.2602
4960,159/A/NBP/2021,2021-08-18,4.2553
4961,160/A/NBP/2021,2021-08-19,4.2818
4962,161/A/NBP/2021,2021-08-20,4.2816
4963,162/A/NBP/2021,2021-08-23,4.2781
4964,163/A/NBP/2021,2021-08-24,4.2811
4965,164/A/NBP/2021,2021-08-25,4.2573
4966,165/A/NBP/2021,2021-08-26,4.2422
4967,166/A/NBP/2021,2021-08-27,4.2442
4968,167/A/NBP/2021,2021-08-30,4.2289
4969,168/A/NBP/2021,2021-08-31,4.1984
4970,169/A/NBP/2021,2021-09-01,4.1688
4971,170/A/NBP/2021,2021-09-02,4.1554
4972,171/A/NBP/2021,2021-09-03,4.1568
4973,172/A/NBP/2021,2021-09-06,4.1546
4974,173/A/NBP/2021,2021-09-07,4.1613
4975,174/A/NBP/2021,2021-09-08,4.1542
4976,175/A/NBP/2021,2021-09-09,4.1663
4977,176/A/NBP/2021,2021-09-10,4.1956
4978,177/A/NBP/2021,2021-09-13,4.1782
4979,178/A/NBP/2021,2021-09-14,4.1807
4980,179/A/NBP/2021,2021-09-15,4.192
4981,180/A/NBP/2021,2021-09-16,4.2054
4982,181/A/NBP/2021,2021-09-17,4.1929
4983,182/A/NBP/2021,2021-09-20,4.2172
4984,183/A/NBP/2021,2021-09-21,4.2489
4985,184/A/NBP/2021,2021-09-22,4.2789
4986,185/A/NBP/2021,2021-09-23,4.2494
4987,186/A/NBP/2021,2021-09-24,4.2494
4988,187/A/NBP/2021,2021-09-27,4.2307
4989,188/A/NBP/2021,2021-09-28,4.2622
4990,189/A/NBP/2021,2021-09-29,4.2694
4991,190/A/NBP/2021,2021-09-30,4.2725
4992,191/A/NBP/2021,2021-10-01,4.2579
4993,192/A/NBP/2021,2021-10-04,4.2371
4994,193/A/NBP/2021,2021-10-05,4.2836
4995,194/A/NBP/2021,2021-10-06,4.3002
4996,195/A/NBP/2021,2021-10-07,4.2428
4997,196/A/NBP/2021,2021-10-08,4.2756
4998,197/A/NBP/2021,2021-10-11,4.302
4999,198/A/NBP/2021,2021-10-12,4.2745
5000,199/A/NBP/2021,2021-10-13,4.2684
5001,200/A/NBP/2021,2021-10-14,4.2814
5002,201/A/NBP/2021,2021-10-15,4.2691
5003,202/A/NBP/2021,2021-10-18,4.2611
5004,203/A/NBP/2021,2021-10-19,4.2644
5005,204/A/NBP/2021,2021-10-20,4.2637
5006,205/A/NBP/2021,2021-10-21,4.2899
5007,206/A/NBP/2021,2021-10-22,4.3157
5008,207/A/NBP/2021,2021-10-25,4.3054
5009,208/A/NBP/2021,2021-10-26,4.313
5010,209/A/NBP/2021,2021-10-27,4.3362
5011,210/A/NBP/2021,2021-10-28,4.3473
5012,211/A/NBP/2021,2021-10-29,4.3496
5013,212/A/NBP/2021,2021-11-02,4.3615
5014,213/A/NBP/2021,2021-11-03,4.3554
5015,214/A/NBP/2021,2021-11-04,4.3616
5016,215/A/NBP/2021,2021-11-05,4.362
5017,216/A/NBP/2021,2021-11-08,4.3445
5018,217/A/NBP/2021,2021-11-09,4.3401
5019,218/A/NBP/2021,2021-11-10,4.3555
5020,219/A/NBP/2021,2021-11-12,4.3984
5021,220/A/NBP/2021,2021-11-15,4.4008
5022,221/A/NBP/2021,2021-11-16,4.4285
5023,222/A/NBP/2021,2021-11-17,4.4232
5024,223/A/NBP/2021,2021-11-18,4.4346
5025,224/A/NBP/2021,2021-11-19,4.4782
5026,225/A/NBP/2021,2021-11-22,4.5089
5027,226/A/NBP/2021,2021-11-23,4.4948
5028,227/A/NBP/2021,2021-11-24,4.4639
5029,228/A/NBP/2021,2021-11-25,4.456
5030,229/A/NBP/2021,2021-11-26,4.5071
5031,230/A/NBP/2021,2021-11-29,4.5013
5032,231/A/NBP/2021,2021-11-30,4.4888
5033,232/A/NBP/2021,2021-12-01,4.4652
5034,233/A/NBP/2021,2021-12-02,4.4131
5035,234/A/NBP/2021,2021-12-03,4.4165
5036,235/A/NBP/2021,2021-12-06,4.4029
5037,236/A/NBP/2021,2021-12-07,4.4169
5038,237/A/NBP/2021,2021-12-08,4.4049
5039,238/A/NBP/2021,2021-12-09,4.4305
5040,239/A/NBP/2021,2021-12-10,4.4259
5041,240/A/NBP/2021,2021-12-13,4.4335
5042,241/A/NBP/2021,2021-12-14,4.4631
5043,242/A/NBP/2021,2021-12-15,4.4362
5044,243/A/NBP/2021,2021-12-16,4.4306
5045,244/A/NBP/2021,2021-12-17,4.4531
5046,245/A/NBP/2021,2021-12-20,4.4565
5047,246/A/NBP/2021,2021-12-21,4.4462
5048,247/A/NBP/2021,2021-12-22,4.4335
5049,248/A/NBP/2021,2021-12-23,4.4497
5050,249/A/NBP/2021,2021-12-24,4.4458
5051,250/A/NBP/2021,2021-12-27,4.4463
5052,251/A/NBP/2021,2021-12-28,4.4328
5053,252/A/NBP/2021,2021-12-29,4.4362
5054,253/A/NBP/2021,2021-12-30,4.4262
5055,254/A/NBP/2021,2021-12-31,4.4484
5056,001/A/NBP/2022,2022-01-03,4.4326
5057,002/A/NBP/2022,2022-01-04,4.409
5058,003/A/NBP/2022,2022-01-05,4.4106
5059,004/A/NBP/2022,2022-01-07,4.372
5060,005/A/NBP/2022,2022-01-10,4.35
5061,006/A/NBP/2022,2022-01-11,4.33
5062,007/A/NBP/2022,2022-01-12,4.3192
5063,008/A/NBP/2022,2022-01-13,4.3244
5064,009/A/NBP/2022,2022-01-14,4.3466
5065,010/A/NBP/2022,2022-01-17,4.331
5066,011/A/NBP/2022,2022-01-18,4.3436
5067,012/A/NBP/2022,2022-01-19,4.3594
5068,013/A/NBP/2022,2022-01-20,4.3511
5069,014/A/NBP/2022,2022-01-21,4.3786
5070,015/A/NBP/2022,2022-01-24,4.3932
5071,016/A/NBP/2022,2022-01-25,4.4161
5072,017/A/NBP/2022,2022-01-26,4.4211
5073,018/A/NBP/2022,2022-01-27,4.4029
5074,019/A/NBP/2022,2022-01-28,4.4086
5075,020/A/NBP/2022,2022-01-31,4.4156
5076,021/A/NBP/2022,2022-02-01,4.4087
5077,022/A/NBP/2022,2022-02-02,4.379
5078,023/A/NBP/2022,2022-02-03,4.3656
5079,024/A/NBP/2022,2022-02-04,4.3046
5080,025/A/NBP/2022,2022-02-07,4.3112
5081,026/A/NBP/2022,2022-02-08,4.2973
5082,027/A/NBP/2022,2022-02-09,4.2798
5083,028/A/NBP/2022,2022-02-10,4.2465
5084,029/A/NBP/2022,2022-02-11,4.2754
5085,030/A/NBP/2022,2022-02-14,4.375
5086,031/A/NBP/2022,2022-02-15,4.2954
5087,032/A/NBP/2022,2022-02-16,4.2706
5088,033/A/NBP/2022,2022-02-17,4.307
5089,034/A/NBP/2022,2022-02-18,4.3233
5090,035/A/NBP/2022,2022-02-21,4.3328
5091,036/A/NBP/2022,2022-02-22,4.3676
5092,037/A/NBP/2022,2022-02-23,4.3401
5093,038/A/NBP/2022,2022-02-24,4.4808
5094,039/A/NBP/2022,2022-02-25,4.5001
5095,040/A/NBP/2022,2022-02-28,4.5483
5096,041/A/NBP/2022,2022-03-01,4.6037
5097,042/A/NBP/2022,2022-03-02,4.7212
5098,043/A/NBP/2022,2022-03-03,4.7028
5099,044/A/NBP/2022,2022-03-04,4.7787
5100,045/A/NBP/2022,2022-03-07,4.9452
5101,046/A/NBP/2022,2022-03-08,4.8579
5102,047/A/NBP/2022,2022-03-09,4.758
5103,048/A/NBP/2022,2022-03-10,4.6917
5104,049/A/NBP/2022,2022-03-11,4.689
5105,050/A/NBP/2022,2022-03-14,4.631
5106,051/A/NBP/2022,2022-03-15,4.5793
5107,052/A/NBP/2022,2022-03-16,4.555
5108,053/A/NBP/2022,2022-03-17,4.5127
5109,054/A/NBP/2022,2022-03-18,4.5701
5110,055/A/NBP/2022,2022-03-21,4.5614
5111,056/A/NBP/2022,2022-03-22,4.5644
5112,057/A/NBP/2022,2022-03-23,4.5722
5113,058/A/NBP/2022,2022-03-24,4.6412
5114,059/A/NBP/2022,2022-03-25,4.6528
5115,060/A/NBP/2022,2022-03-28,4.5697
5116,061/A/NBP/2022,2022-03-29,4.5809
5117,062/A/NBP/2022,2022-03-30,4.5045
5118,063/A/NBP/2022,2022-03-31,4.5207
5119,064/A/NBP/2022,2022-04-01,4.5431
5120,065/A/NBP/2022,2022-04-04,4.539
5121,066/A/NBP/2022,2022-04-05,4.559
5122,067/A/NBP/2022,2022-04-06,4.5691
5123,068/A/NBP/2022,2022-04-07,4.5793
5124,069/A/NBP/2022,2022-04-08,4.5663
5125,070/A/NBP/2022,2022-04-11,4.5574
5126,071/A/NBP/2022,2022-04-12,4.6005
5127,072/A/NBP/2022,2022-04-13,4.6016
5128,073/A/NBP/2022,2022-04-14,4.5539
5129,074/A/NBP/2022,2022-04-15,4.5493
5130,075/A/NBP/2022,2022-04-19,4.533
5131,076/A/NBP/2022,2022-04-20,4.5049
5132,077/A/NBP/2022,2022-04-21,4.4913
5133,078/A/NBP/2022,2022-04-22,4.493
5134,079/A/NBP/2022,2022-04-25,4.5047
5135,080/A/NBP/2022,2022-04-26,4.5294
5136,081/A/NBP/2022,2022-04-27,4.6042
5137,082/A/NBP/2022,2022-04-28,4.5921
5138,083/A/NBP/2022,2022-04-29,4.5504
5139,084/A/NBP/2022,2022-05-02,4.576
5140,085/A/NBP/2022,2022-05-04,4.5333
5141,086/A/NBP/2022,2022-05-05,4.4995
5142,087/A/NBP/2022,2022-05-06,4.5196
5143,088/A/NBP/2022,2022-05-09,4.5074
5144,089/A/NBP/2022,2022-05-10,4.4528
5145,090/A/NBP/2022,2022-05-11,4.47
5146,091/A/NBP/2022,2022-05-12,4.502
5147,092/A/NBP/2022,2022-05-13,4.4843
5148,093/A/NBP/2022,2022-05-16,4.4582
5149,094/A/NBP/2022,2022-05-17,4.4542
5150,095/A/NBP/2022,2022-05-18,4.4395
5151,096/A/NBP/2022,2022-05-19,4.5303
5152,097/A/NBP/2022,2022-05-20,4.5061
5153,098/A/NBP/2022,2022-05-23,4.4755
5154,099/A/NBP/2022,2022-05-24,4.4723
5155,100/A/NBP/2022,2022-05-25,4.4727
5156,101/A/NBP/2022,2022-05-26,4.5003
5157,102/A/NBP/2022,2022-05-27,4.4814
5158,103/A/NBP/2022,2022-05-30,4.4544
5159,104/A/NBP/2022,2022-05-31,4.4387
5160,105/A/NBP/2022,2022-06-01,4.4531
5161,106/A/NBP/2022,2022-06-02,4.4689
5162,107/A/NBP/2022,2022-06-03,4.4547
5163,108/A/NBP/2022,2022-06-06,4.4412
5164,109/A/NBP/2022,2022-06-07,4.4
5165,110/A/NBP/2022,2022-06-08,4.3834
5166,111/A/NBP/2022,2022-06-09,4.3696
5167,112/A/NBP/2022,2022-06-10,4.4292
5168,113/A/NBP/2022,2022-06-13,4.4594
5169,114/A/NBP/2022,2022-06-14,4.4967
5170,115/A/NBP/2022,2022-06-15,4.4574
5171,116/A/NBP/2022,2022-06-17,4.6223
5172,117/A/NBP/2022,2022-06-20,4.5993
5173,118/A/NBP/2022,2022-06-21,4.5511
5174,119/A/NBP/2022,2022-06-22,4.5818
5175,120/A/NBP/2022,2022-06-23,4.6375
5176,121/A/NBP/2022,2022-06-24,4.6538
5177,122/A/NBP/2022,2022-06-27,4.6314
5178,123/A/NBP/2022,2022-06-28,4.6513
5179,124/A/NBP/2022,2022-06-29,4.6611
5180,125/A/NBP/2022,2022-06-30,4.6904
5181,126/A/NBP/2022,2022-07-01,4.7075
5182,127/A/NBP/2022,2022-07-04,4.6911
5183,128/A/NBP/2022,2022-07-05,4.7641
5184,129/A/NBP/2022,2022-07-06,4.8287
5185,130/A/NBP/2022,2022-07-07,4.8418
5186,131/A/NBP/2022,2022-07-08,4.8528
5187,132/A/NBP/2022,2022-07-11,4.8409
5188,133/A/NBP/2022,2022-07-12,4.9031
5189,134/A/NBP/2022,2022-07-13,4.9269
5190,135/A/NBP/2022,2022-07-14,4.9035
5191,136/A/NBP/2022,2022-07-15,4.893
5192,137/A/NBP/2022,2022-07-18,4.8387
5193,138/A/NBP/2022,2022-07-19,4.8036
5194,139/A/NBP/2022,2022-07-20,4.7982
5195,140/A/NBP/2022,2022-07-21,4.8008
5196,141/A/NBP/2022,2022-07-22,4.8479
5197,142/A/NBP/2022,2022-07-25,4.7917
5198,143/A/NBP/2022,2022-07-26,4.7943
5199,144/A/NBP/2022,2022-07-27,4.9039
5200,145/A/NBP/2022,2022-07-28,4.904
5201,146/A/NBP/2022,2022-07-29,4.8682
5202,147/A/NBP/2022,2022-08-01,4.873
5203,148/A/NBP/2022,2022-08-02,4.8322
5204,149/A/NBP/2022,2022-08-03,4.8127
5205,150/A/NBP/2022,2022-08-04,4.8226
5206,151/A/NBP/2022,2022-08-05,4.8153
5207,152/A/NBP/2022,2022-08-08,4.8137
5208,153/A/NBP/2022,2022-08-09,4.8239
5209,154/A/NBP/2022,2022-08-10,4.8454
5210,155/A/NBP/2022,2022-08-11,4.8134
5211,156/A/NBP/2022,2022-08-12,4.8318
5212,157/A/NBP/2022,2022-08-16,4.8784
5213,158/A/NBP/2022,2022-08-17,4.85
5214,159/A/NBP/2022,2022-08-18,4.8733
5215,160/A/NBP/2022,2022-08-19,4.9159
5216,161/A/NBP/2022,2022-08-22,4.9444
5217,162/A/NBP/2022,2022-08-23,4.9696
5218,163/A/NBP/2022,2022-08-24,4.9916
5219,164/A/NBP/2022,2022-08-25,4.9415
5220,165/A/NBP/2022,2022-08-26,4.9196
5221,166/A/NBP/2022,2022-08-29,4.9342
5222,167/A/NBP/2022,2022-08-30,4.8679
5223,168/A/NBP/2022,2022-08-31,4.8467
5224,169/A/NBP/2022,2022-09-01,4.8112
5225,170/A/NBP/2022,2022-09-02,4.8237
5226,171/A/NBP/2022,2022-09-05,4.8487
5227,172/A/NBP/2022,2022-09-06,4.8311
5228,173/A/NBP/2022,2022-09-07,4.8413
5229,174/A/NBP/2022,2022-09-08,4.8438
5230,175/A/NBP/2022,2022-09-09,4.8693
5231,176/A/NBP/2022,2022-09-12,4.8428
5232,177/A/NBP/2022,2022-09-13,4.8752
5233,178/A/NBP/2022,2022-09-14,4.9174
5234,179/A/NBP/2022,2022-09-15,4.9137
5235,180/A/NBP/2022,2022-09-16,4.9134
5236,181/A/NBP/2022,2022-09-19,4.8864
5237,182/A/NBP/2022,2022-09-20,4.8772
5238,183/A/NBP/2022,2022-09-21,4.9687
5239,184/A/NBP/2022,2022-09-22,4.9621
5240,185/A/NBP/2022,2022-09-23,4.9701
5241,186/A/NBP/2022,2022-09-26,4.9846
5242,187/A/NBP/2022,2022-09-27,5.0135
5243,188/A/NBP/2022,2022-09-28,5.071
5244,189/A/NBP/2022,2022-09-29,5.12
5245,190/A/NBP/2022,2022-09-30,5.0714
5246,191/A/NBP/2022,2022-10-03,4.9806
5247,192/A/NBP/2022,2022-10-04,4.9215
5248,193/A/NBP/2022,2022-10-05,4.9299
5249,194/A/NBP/2022,2022-10-06,4.9874
5250,195/A/NBP/2022,2022-10-07,5.0065
5251,196/A/NBP/2022,2022-10-10,5.0372
5252,197/A/NBP/2022,2022-10-11,5.0179
5253,198/A/NBP/2022,2022-10-12,5.0231
5254,199/A/NBP/2022,2022-10-13,4.9964
5255,200/A/NBP/2022,2022-10-14,4.9526
5256,201/A/NBP/2022,2022-10-17,4.9392
5257,202/A/NBP/2022,2022-10-18,4.9091
5258,203/A/NBP/2022,2022-10-19,4.8899
5259,204/A/NBP/2022,2022-10-20,4.8717
5260,205/A/NBP/2022,2022-10-21,4.852
5261,206/A/NBP/2022,2022-10-24,4.8612
5262,207/A/NBP/2022,2022-10-25,4.8359
5263,208/A/NBP/2022,2022-10-26,4.8203
5264,209/A/NBP/2022,2022-10-27,4.7798
5265,210/A/NBP/2022,2022-10-28,4.7705
5266,211/A/NBP/2022,2022-10-31,4.7376
5267,212/A/NBP/2022,2022-11-02,4.7656
5268,213/A/NBP/2022,2022-11-03,4.7697
5269,214/A/NBP/2022,2022-11-04,4.7523
5270,215/A/NBP/2022,2022-11-07,4.731
5271,216/A/NBP/2022,2022-11-08,4.7417
5272,217/A/NBP/2022,2022-11-09,4.7467
5273,218/A/NBP/2022,2022-11-10,4.7905
5274,219/A/NBP/2022,2022-11-14,4.7977
5275,220/A/NBP/2022,2022-11-15,4.8059
5276,221/A/NBP/2022,2022-11-16,4.7888
5277,222/A/NBP/2022,2022-11-17,4.7909
5278,223/A/NBP/2022,2022-11-18,4.7675
5279,224/A/NBP/2022,2022-11-21,4.7944
5280,225/A/NBP/2022,2022-11-22,4.7977
5281,226/A/NBP/2022,2022-11-23,4.7807
5282,227/A/NBP/2022,2022-11-24,4.7808
5283,228/A/NBP/2022,2022-11-25,4.7729
5284,229/A/NBP/2022,2022-11-28,4.7555
5285,230/A/NBP/2022,2022-11-29,4.7449
5286,231/A/NBP/2022,2022-11-30,4.7421
5287,232/A/NBP/2022,2022-12-01,4.758
5288,233/A/NBP/2022,2022-12-02,4.7576
5289,234/A/NBP/2022,2022-12-05,4.7542
5290,235/A/NBP/2022,2022-12-06,4.7472
5291,236/A/NBP/2022,2022-12-07,4.7608
5292,237/A/NBP/2022,2022-12-08,4.7496
5293,238/A/NBP/2022,2022-12-09,4.7474
5294,239/A/NBP/2022,2022-12-12,4.7624
5295,240/A/NBP/2022,2022-12-13,4.7551
5296,241/A/NBP/2022,2022-12-14,4.7439
5297,242/A/NBP/2022,2022-12-15,4.7482
5298,243/A/NBP/2022,2022-12-16,4.7564
5299,244/A/NBP/2022,2022-12-19,4.7453
5300,245/A/NBP/2022,2022-12-20,4.7524
5301,246/A/NBP/2022,2022-12-21,4.7443
5302,247/A/NBP/2022,2022-12-22,4.7358
5303,248/A/NBP/2022,2022-12-23,4.6925
5304,249/A/NBP/2022,2022-12-27,4.7035
5305,250/A/NBP/2022,2022-12-28,4.7438
5306,251/A/NBP/2022,2022-12-29,4.7725
5307,252/A/NBP/2022,2022-12-30,4.7679
5308,001/A/NBP/2023,2023-01-02,4.7379
5309,002/A/NBP/2023,2023-01-03,4.7342
5310,003/A/NBP/2023,2023-01-04,4.7454
5311,004/A/NBP/2023,2023-01-05,4.7437
5312,005/A/NBP/2023,2023-01-09,4.7606
5313,006/A/NBP/2023,2023-01-10,4.7525
5314,007/A/NBP/2023,2023-01-11,4.7266
5315,008/A/NBP/2023,2023-01-12,4.6773
5316,009/A/NBP/2023,2023-01-13,4.66
5317,010/A/NBP/2023,2023-01-16,4.6959
5318,011/A/NBP/2023,2023-01-17,4.7005
5319,012/A/NBP/2023,2023-01-18,4.7449
5320,013/A/NBP/2023,2023-01-19,4.7437
5321,014/A/NBP/2023,2023-01-20,4.7281
5322,015/A/NBP/2023,2023-01-23,4.7118
5323,016/A/NBP/2023,2023-01-24,4.7014
5324,017/A/NBP/2023,2023-01-25,4.687
5325,018/A/NBP/2023,2023-01-26,4.7142
5326,019/A/NBP/2023,2023-01-27,4.6961
5327,020/A/NBP/2023,2023-01-30,4.7054
5328,021/A/NBP/2023,2023-01-31,4.6918
5329,022/A/NBP/2023,2023-02-01,4.7222
5330,023/A/NBP/2023,2023-02-02,4.7147
5331,024/A/NBP/2023,2023-02-03,4.7023
5332,025/A/NBP/2023,2023-02-06,4.7458
5333,026/A/NBP/2023,2023-02-07,4.7856
5334,027/A/NBP/2023,2023-02-08,4.8004
5335,028/A/NBP/2023,2023-02-09,4.7912
5336,029/A/NBP/2023,2023-02-10,4.8283
5337,030/A/NBP/2023,2023-02-13,4.8582
5338,031/A/NBP/2023,2023-02-14,4.8519
5339,032/A/NBP/2023,2023-02-15,4.8105
5340,033/A/NBP/2023,2023-02-16,4.8349
5341,034/A/NBP/2023,2023-02-17,4.8144
5342,035/A/NBP/2023,2023-02-20,4.8185
5343,036/A/NBP/2023,2023-02-21,4.816
5344,037/A/NBP/2023,2023-02-22,4.8176
5345,038/A/NBP/2023,2023-02-23,4.8085
5346,039/A/NBP/2023,2023-02-24,4.7749
5347,040/A/NBP/2023,2023-02-27,4.7487
5348,041/A/NBP/2023,2023-02-28,4.7424
5349,042/A/NBP/2023,2023-03-01,4.7031
5350,043/A/NBP/2023,2023-03-02,4.6743
5351,044/A/NBP/2023,2023-03-03,4.728
5352,045/A/NBP/2023,2023-03-06,4.7402
5353,046/A/NBP/2023,2023-03-07,4.7156
5354,047/A/NBP/2023,2023-03-08,4.7342
