,no,effectiveDate,mid
4662,116/A/NBP/2020,2020-06-17,4.4503
4663,117/A/NBP/2020,2020-06-18,4.4534
4664,118/A/NBP/2020,2020-06-19,4.4573
4665,119/A/NBP/2020,2020-06-22,4.4524
4666,120/A/NBP/2020,2020-06-23,4.4386
4667,121/A/NBP/2020,2020-06-24,4.4532
4668,122/A/NBP/2020,2020-06-25,4.4495
4669,123/A/NBP/2020,2020-06-26,4.4616
4670,124/A/NBP/2020,2020-06-29,4.4631
4671,125/A/NBP/2020,2020-06-30,4.466
4672,126/A/NBP/2020,2020-07-01,4.4465
4673,127/A/NBP/2020,2020-07-02,4.4659
4674,128/A/NBP/2020,2020-07-03,4.4671
4675,129/A/NBP/2020,2020-07-06,4.4697
4676,130/A/NBP/2020,2020-07-07,4.471
4677,131/A/NBP/2020,2020-07-08,4.4739
4678,132/A/NBP/2020,2020-07-09,4.4738
4679,133/A/NBP/2020,2020-07-10,4.4745
4680,134/A/NBP/2020,2020-07-13,4.4745
4681,135/A/NBP/2020,2020-07-14,4.4916
4682,136/A/NBP/2020,2020-07-15,4.4738
4683,137/A/NBP/2020,2020-07-16,4.4913
4684,138/A/NBP/2020,2020-07-17,4.4827
4685,139/A/NBP/2020,2020-07-20,4.4683
4686,140/A/NBP/2020,2020-07-21,4.4417
4687,141/A/NBP/2020,2020-07-22,4.4401
4688,142/A/NBP/2020,2020-07-23,4.4108
4689,143/A/NBP/2020,2020-07-24,4.4117
4690,144/A/NBP/2020,2020-07-27,4.4023
4691,145/A/NBP/2020,2020-07-28,4.3987
4692,146/A/NBP/2020,2020-07-29,4.4194
4693,147/A/NBP/2020,2020-07-30,4.409
4694,148/A/NBP/2020,2020-07-31,4.4072
4695,149/A/NBP/2020,2020-08-03,4.4168
4696,150/A/NBP/2020,2020-08-04,4.406
4697,151/A/NBP/2020,2020-08-05,4.3979
4698,152/A/NBP/2020,2020-08-06,4.4101
4699,153/A/NBP/2020,2020-08-07,4.4139
4700,154/A/NBP/2020,2020-08-10,4.4023
4701,155/A/NBP/2020,2020-08-11,4.4016
4702,156/A/NBP/2020,2020-08-12,4.4123
4703,157/A/NBP/2020,2020-08-13,4.4011
4704,158/A/NBP/2020,2020-08-14,4.3988
4705,159/A/NBP/2020,2020-08-17,4.3892
4706,160/A/NBP/2020,2020-08-18,4.3953
4707,161/A/NBP/2020,2020-08-19,4.3864
4708,162/A/NBP/2020,2020-08-20,4.3991
4709,163/A/NBP/2020,2020-08-21,4.3902
4710,164/A/NBP/2020,2020-08-24,4.4064
4711,165/A/NBP/2020,2020-08-25,4.3915
4712,166/A/NBP/2020,2020-08-26,4.4032
4713,167/A/NBP/2020,2020-08-27,4.4124
4714,168/A/NBP/2020,2020-08-28,4.4043
4715,169/A/NBP/2020,2020-08-31,4.3969
4716,170/A/NBP/2020,2020-09-01,4.3946
4717,171/A/NBP/2020,2020-09-02,4.4097
4718,172/A/NBP/2020,2020-09-03,4.4181
4719,173/A/NBP/2020,2020-09-04,4.4508
4720,174/A/NBP/2020,2020-09-07,4.457
4721,175/A/NBP/2020,2020-09-08,4.4461
4722,176/A/NBP/2020,2020-09-09,4.455
4723,177/A/NBP/2020,2020-09-10,4.4504
4724,178/A/NBP/2020,2020-09-11,4.4504
4725,179/A/NBP/2020,2020-09-14,4.449
4726,180/A/NBP/2020,2020-09-15,4.4492
4727,181/A/NBP/2020,2020-09-16,4.4528
4728,182/A/NBP/2020,2020-09-17,4.4514
4729,183/A/NBP/2020,2020-09-18,4.4574
4730,184/A/NBP/2020,2020-09-21,4.48
4731,185/A/NBP/2020,2020-09-22,4.5055
4732,186/A/NBP/2020,2020-09-23,4.4946
4733,187/A/NBP/2020,2020-09-24,4.5272
4734,188/A/NBP/2020,2020-09-25,4.5477
4735,189/A/NBP/2020,2020-09-28,4.5497
4736,190/A/NBP/2020,2020-09-29,4.5834
4737,191/A/NBP/2020,2020-09-30,4.5268
4738,192/A/NBP/2020,2020-10-01,4.5153
4739,193/A/NBP/2020,2020-10-02,4.494
4740,194/A/NBP/2020,2020-10-05,4.4944
4741,195/A/NBP/2020,2020-10-06,4.4961
4742,196/A/NBP/2020,2020-10-07,4.4832
4743,197/A/NBP/2020,2020-10-08,4.49
4744,198/A/NBP/2020,2020-10-09,4.4745
4745,199/A/NBP/2020,2020-10-12,4.4798
4746,200/A/NBP/2020,2020-10-13,4.4737
4747,201/A/NBP/2020,2020-10-14,4.4963
4748,202/A/NBP/2020,2020-10-15,4.5545
4749,203/A/NBP/2020,2020-10-16,4.5621
4750,204/A/NBP/2020,2020-10-19,4.5498
4751,205/A/NBP/2020,2020-10-20,4.5865
4752,206/A/NBP/2020,2020-10-21,4.5869
4753,207/A/NBP/2020,2020-10-22,4.5877
4754,208/A/NBP/2020,2020-10-23,4.5772
4755,209/A/NBP/2020,2020-10-26,4.5774
4756,210/A/NBP/2020,2020-10-27,4.589
4757,211/A/NBP/2020,2020-10-28,4.6189
4758,212/A/NBP/2020,2020-10-29,4.633
4759,213/A/NBP/2020,2020-10-30,4.6188
4760,214/A/NBP/2020,2020-11-02,4.6048
4761,215/A/NBP/2020,2020-11-03,4.5699
4762,216/A/NBP/2020,2020-11-04,4.5532
4763,217/A/NBP/2020,2020-11-05,4.5233
4764,218/A/NBP/2020,2020-11-06,4.5277
4765,219/A/NBP/2020,2020-11-09,4.487
4766,220/A/NBP/2020,2020-11-10,4.5063
4767,221/A/NBP/2020,2020-11-12,4.4868
4768,222/A/NBP/2020,2020-11-13,4.496
4769,223/A/NBP/2020,2020-11-16,4.4753
4770,224/A/NBP/2020,2020-11-17,4.4953
4771,225/A/NBP/2020,2020-11-18,4.4729
4772,226/A/NBP/2020,2020-11-19,4.4799
4773,227/A/NBP/2020,2020-11-20,4.4679
4774,228/A/NBP/2020,2020-11-23,4.468
4775,229/A/NBP/2020,2020-11-24,4.4714
4776,230/A/NBP/2020,2020-11-25,4.471
4777,231/A/NBP/2020,2020-11-26,4.4742
4778,232/A/NBP/2020,2020-11-27,4.4843
4779,233/A/NBP/2020,2020-11-30,4.4779
4780,234/A/NBP/2020,2020-12-01,4.4769
4781,235/A/NBP/2020,2020-12-02,4.4642
4782,236/A/NBP/2020,2020-12-03,4.4789
4783,237/A/NBP/2020,2020-12-04,4.4732
4784,238/A/NBP/2020,2020-12-07,4.4745
4785,239/A/NBP/2020,2020-12-08,4.4767
4786,240/A/NBP/2020,2020-12-09,4.4449
4787,241/A/NBP/2020,2020-12-10,4.4276
4788,242/A/NBP/2020,2020-12-11,4.4385
4789,243/A/NBP/2020,2020-12-14,4.4432
4790,244/A/NBP/2020,2020-12-15,4.4441
4791,245/A/NBP/2020,2020-12-16,4.4347
4792,246/A/NBP/2020,2020-12-17,4.4348
4793,247/A/NBP/2020,2020-12-18,4.4493
4794,248/A/NBP/2020,2020-12-21,4.5149
4795,249/A/NBP/2020,2020-12-22,4.5069
4796,250/A/NBP/2020,2020-12-23,4.5019
4797,251/A/NBP/2020,2020-12-24,4.5084
4798,252/A/NBP/2020,2020-12-28,4.4879
4799,253/A/NBP/2020,2020-12-29,4.5051
4800,254/A/NBP/2020,2020-12-30,4.5272
4801,255/A/NBP/2020,2020-12-31,4.6148
4802,001/A/NBP/2021,2021-01-04,4.5485
4803,002/A/NBP/2021,2021-01-05,4.5446
4804,003/A/NBP/2021,2021-01-07,4.4973
4805,004/A/NBP/2021,2021-01-08,4.5189
4806,005/A/NBP/2021,2021-01-11,4.5325
4807,006/A/NBP/2021,2021-01-12,4.5228
4808,007/A/NBP/2021,2021-01-13,4.5272
4809,008/A/NBP/2021,2021-01-14,4.5407
4810,009/A/NBP/2021,2021-01-15,4.548
4811,010/A/NBP/2021,2021-01-18,4.5473
4812,011/A/NBP/2021,2021-01-19,4.5342
4813,012/A/NBP/2021,2021-01-20,4.5237
4814,013/A/NBP/2021,2021-01-21,4.531
4815,014/A/NBP/2021,2021-01-22,4.5354
4816,015/A/NBP/2021,2021-01-25,4.5436
4817,016/A/NBP/2021,2021-01-26,4.5497
4818,017/A/NBP/2021,2021-01-27,4.5468
4819,018/A/NBP/2021,2021-01-28,4.5479
4820,019/A/NBP/2021,2021-01-29,4.5385
4821,020/A/NBP/2021,2021-02-01,4.5137
4822,021/A/NBP/2021,2021-02-02,4.5025
4823,022/A/NBP/2021,2021-02-03,4.4906
4824,023/A/NBP/2021,2021-02-04,4.4958
4825,024/A/NBP/2021,2021-02-05,4.4978
4826,025/A/NBP/2021,2021-02-08,4.4867
4827,026/A/NBP/2021,2021-02-09,4.4773
4828,027/A/NBP/2021,2021-02-10,4.4809
4829,028/A/NBP/2021,2021-02-11,4.5023
4830,029/A/NBP/2021,2021-02-12,4.5029
4831,030/A/NBP/2021,2021-02-15,4.4836
4832,031/A/NBP/2021,2021-02-16,4.4891
4833,032/A/NBP/2021,2021-02-17,4.4998
4834,033/A/NBP/2021,2021-02-18,4.4857
4835,034/A/NBP/2021,2021-02-19,4.4892
4836,035/A/NBP/2021,2021-02-22,4.4963
4837,036/A/NBP/2021,2021-02-23,4.5093
4838,037/A/NBP/2021,2021-02-24,4.5176
4839,038/A/NBP/2021,2021-02-25,4.5143
4840,039/A/NBP/2021,2021-02-26,4.5175
4841,040/A/NBP/2021,2021-03-01,4.5231
4842,041/A/NBP/2021,2021-03-02,4.5345
4843,042/A/NBP/2021,2021-03-03,4.5393
4844,043/A/NBP/2021,2021-03-04,4.554
4845,044/A/NBP/2021,2021-03-05,4.5793
4846,045/A/NBP/2021,2021-03-08,4.5903
4847,046/A/NBP/2021,2021-03-09,4.5844
4848,047/A/NBP/2021,2021-03-10,4.5718
4849,048/A/NBP/2021,2021-03-11,4.5805
4850,049/A/NBP/2021,2021-03-12,4.5909
4851,050/A/NBP/2021,2021-03-15,4.5836
4852,051/A/NBP/2021,2021-03-16,4.5949
4853,052/A/NBP/2021,2021-03-17,4.6065
4854,053/A/NBP/2021,2021-03-18,4.6224
4855,054/A/NBP/2021,2021-03-19,4.6226
4856,055/A/NBP/2021,2021-03-22,4.6138
4857,056/A/NBP/2021,2021-03-23,4.6073
4858,057/A/NBP/2021,2021-03-24,4.6273
4859,058/A/NBP/2021,2021-03-25,4.6358
4860,059/A/NBP/2021,2021-03-26,4.6353
4861,060/A/NBP/2021,2021-03-29,4.656
4862,061/A/NBP/2021,2021-03-30,4.6519
4863,062/A/NBP/2021,2021-03-31,4.6603
4864,063/A/NBP/2021,2021-04-01,4.6239
4865,064/A/NBP/2021,2021-04-02,4.5933
4866,065/A/NBP/2021,2021-04-06,4.6041
4867,066/A/NBP/2021,2021-04-07,4.5897
4868,067/A/NBP/2021,2021-04-08,4.5581
4869,068/A/NBP/2021,2021-04-09,4.5414
4870,069/A/NBP/2021,2021-04-12,4.533
4871,070/A/NBP/2021,2021-04-13,4.5627
4872,071/A/NBP/2021,2021-04-14,4.5552
4873,072/A/NBP/2021,2021-04-15,4.5546
4874,073/A/NBP/2021,2021-04-16,4.5481
4875,074/A/NBP/2021,2021-04-19,4.5474
4876,075/A/NBP/2021,2021-04-20,4.5541
4877,076/A/NBP/2021,2021-04-21,4.5567
4878,077/A/NBP/2021,2021-04-22,4.5562
4879,078/A/NBP/2021,2021-04-23,4.5649
4880,079/A/NBP/2021,2021-04-26,4.5565
4881,080/A/NBP/2021,2021-04-27,4.5613
4882,081/A/NBP/2021,2021-04-28,4.5811
4883,082/A/NBP/2021,2021-04-29,4.5782
4884,083/A/NBP/2021,2021-04-30,4.5654
4885,084/A/NBP/2021,2021-05-04,4.5539
4886,085/A/NBP/2021,2021-05-05,4.5752
4887,086/A/NBP/2021,2021-05-06,4.5829
4888,087/A/NBP/2021,2021-05-07,4.5764
4889,088/A/NBP/2021,2021-05-10,4.5631
4890,089/A/NBP/2021,2021-05-11,4.5628
4891,090/A/NBP/2021,2021-05-12,4.5453
4892,091/A/NBP/2021,2021-05-13,4.5447
4893,092/A/NBP/2021,2021-05-14,4.5316
4894,093/A/NBP/2021,2021-05-17,4.5298
4895,094/A/NBP/2021,2021-05-18,4.5272
4896,095/A/NBP/2021,2021-05-19,4.5306
4897,096/A/NBP/2021,2021-05-20,4.5189
4898,097/A/NBP/2021,2021-05-21,4.4958
4899,098/A/NBP/2021,2021-05-24,4.4877
4900,099/A/NBP/2021,2021-05-25,4.4806
4901,100/A/NBP/2021,2021-05-26,4.4914
4902,101/A/NBP/2021,2021-05-27,4.498
4903,102/A/NBP/2021,2021-05-28,4.4845
4904,103/A/NBP/2021,2021-05-31,4.4805
4905,104/A/NBP/2021,2021-06-01,4.4749
4906,105/A/NBP/2021,2021-06-02,4.4654
4907,106/A/NBP/2021,2021-06-04,4.4734
4908,107/A/NBP/2021,2021-06-07,4.4581
4909,108/A/NBP/2021,2021-06-08,4.4674
4910,109/A/NBP/2021,2021-06-09,4.4541
4911,110/A/NBP/2021,2021-06-10,4.48
4912,111/A/NBP/2021,2021-06-11,4.4723
4913,112/A/NBP/2021,2021-06-14,4.5027
4914,113/A/NBP/2021,2021-06-15,4.5306
4915,114/A/NBP/2021,2021-06-16,4.5285
4916,115/A/NBP/2021,2021-06-17,4.5309
4917,116/A/NBP/2021,2021-06-18,4.5503
4918,117/A/NBP/2021,2021-06-21,4.5442
4919,118/A/NBP/2021,2021-06-22,4.5366
4920,119/A/NBP/2021,2021-06-23,4.52
4921,120/A/NBP/2021,2021-06-24,4.5302
4922,121/A/NBP/2021,2021-06-25,4.5085
4923,122/A/NBP/2021,2021-06-28,4.5092
4924,123/A/NBP/2021,2021-06-29,4.5123
4925,124/A/NBP/2021,2021-06-30,4.5208
4926,125/A/NBP/2021,2021-07-01,4.5187
4927,126/A/NBP/2021,2021-07-02,4.5257
4928,127/A/NBP/2021,2021-07-05,4.5083
4929,128/A/NBP/2021,2021-07-06,4.5036
4930,129/A/NBP/2021,2021-07-07,4.5197
4931,130/A/NBP/2021,2021-07-08,4.5414
4932,131/A/NBP/2021,2021-07-09,4.5467
4933,132/A/NBP/2021,2021-07-12,4.5559
4934,133/A/NBP/2021,2021-07-13,4.5662
4935,134/A/NBP/2021,2021-07-14,4.5904
4936,135/A/NBP/2021,2021-07-15,4.5777
4937,136/A/NBP/2021,2021-07-16,4.5865
4938,137/A/NBP/2021,2021-07-19,4.5877
4939,138/A/NBP/2021,2021-07-20,4.5983
4940,139/A/NBP/2021,2021-07-21,4.5983
4941,140/A/NBP/2021,2021-07-22,4.5773
4942,141/A/NBP/2021,2021-07-23,4.5747
4943,142/A/NBP/2021,2021-07-26,4.5858
4944,143/A/NBP/2021,2021-07-27,4.5954
4945,144/A/NBP/2021,2021-07-28,4.5955
4946,145/A/NBP/2021,2021-07-29,4.5866
4947,146/A/NBP/2021,2021-07-30,4.5731
4948,147/A/NBP/2021,2021-08-02,4.5611
4949,148/A/NBP/2021,2021-08-03,4.5533
4950,149/A/NBP/2021,2021-08-04,4.5468
4951,150/A/NBP/2021,2021-08-05,4.5555
4952,151/A/NBP/2021,2021-08-06,4.5495
4953,152/A/NBP/2021,2021-08-09,4.5709
4954,153/A/NBP/2021,2021-08-10,4.5681
4955,154/A/NBP/2021,2021-08-11,4.5854
4956,155/A/NBP/2021,2021-08-12,4.59
4957,156/A/NBP/2021,2021-08-13,4.5718
4958,157/A/NBP/2021,2021-08-16,4.5651
4959,158/A/NBP/2021,2021-08-17,4.5691
4960,159/A/NBP/2021,2021-08-18,4.5547
4961,160/A/NBP/2021,2021-08-19,4.5843
4962,161/A/NBP/2021,2021-08-20,4.588
4963,162/A/NBP/2021,2021-08-23,4.5876
4964,163/A/NBP/2021,2021-08-24,4.5848
4965,164/A/NBP/2021,2021-08-25,4.5679
4966,165/A/NBP/2021,2021-08-26,4.5758
4967,166/A/NBP/2021,2021-08-27,4.5803
4968,167/A/NBP/2021,2021-08-30,4.5691
4969,168/A/NBP/2021,2021-08-31,4.5374
4970,169/A/NBP/2021,2021-09-01,4.5184
4971,170/A/NBP/2021,2021-09-02,4.5067
4972,171/A/NBP/2021,2021-09-03,4.5124
4973,172/A/NBP/2021,2021-09-06,4.5134
4974,173/A/NBP/2021,2021-09-07,4.5181
4975,174/A/NBP/2021,2021-09-08,4.5175
4976,175/A/NBP/2021,2021-09-09,4.5315
4977,176/A/NBP/2021,2021-09-10,4.5499
4978,177/A/NBP/2021,2021-09-13,4.5386
4979,178/A/NBP/2021,2021-09-14,4.5559
4980,179/A/NBP/2021,2021-09-15,4.5502
4981,180/A/NBP/2021,2021-09-16,4.5736
4982,181/A/NBP/2021,2021-09-17,4.5789
4983,182/A/NBP/2021,2021-09-20,4.5999
4984,183/A/NBP/2021,2021-09-21,4.6154
4985,184/A/NBP/2021,2021-09-22,4.6308
4986,185/A/NBP/2021,2021-09-23,4.6012
4987,186/A/NBP/2021,2021-09-24,4.6085
4988,187/A/NBP/2021,2021-09-27,4.5912
4989,188/A/NBP/2021,2021-09-28,4.6192
4990,189/A/NBP/2021,2021-09-29,4.6287
4991,190/A/NBP/2021,2021-09-30,4.6329
4992,191/A/NBP/2021,2021-10-01,4.5941
4993,192/A/NBP/2021,2021-10-04,4.5716
4994,193/A/NBP/2021,2021-10-05,4.6034
4995,194/A/NBP/2021,2021-10-06,4.6203
4996,195/A/NBP/2021,2021-10-07,4.5472
4997,196/A/NBP/2021,2021-10-08,4.5956
4998,197/A/NBP/2021,2021-10-11,4.612
4999,198/A/NBP/2021,2021-10-12,4.5859
5000,199/A/NBP/2021,2021-10-13,4.5806
5001,200/A/NBP/2021,2021-10-14,4.577
5002,201/A/NBP/2021,2021-10-15,4.5733
5003,202/A/NBP/2021,2021-10-18,4.5715
5004,203/A/NBP/2021,2021-10-19,4.5717
5005,204/A/NBP/2021,2021-10-20,4.5841
5006,205/A/NBP/2021,2021-10-21,4.593
5007,206/A/NBP/2021,2021-10-22,4.6072
5008,207/A/NBP/2021,2021-10-25,4.6018
5009,208/A/NBP/2021,2021-10-26,4.6134
5010,209/A/NBP/2021,2021-10-27,4.6165
5011,210/A/NBP/2021,2021-10-28,4.6284
5012,211/A/NBP/2021,2021-10-29,4.6208
5013,212/A/NBP/2021,2021-11-02,4.6129
5014,213/A/NBP/2021,2021-11-03,4.6
5015,214/A/NBP/2021,2021-11-04,4.5987
5016,215/A/NBP/2021,2021-11-05,4.6065
5017,216/A/NBP/2021,2021-11-08,4.595
5018,217/A/NBP/2021,2021-11-09,4.5942
5019,218/A/NBP/2021,2021-11-10,4.6007
5020,219/A/NBP/2021,2021-11-12,4.6412
5021,220/A/NBP/2021,2021-11-15,4.6365
5022,221/A/NBP/2021,2021-11-16,4.6652
5023,222/A/NBP/2021,2021-11-17,4.6614
5024,223/A/NBP/2021,2021-11-18,4.6592
5025,224/A/NBP/2021,2021-11-19,4.6844
5026,225/A/NBP/2021,2021-11-22,4.721
5027,226/A/NBP/2021,2021-11-23,4.7171
5028,227/A/NBP/2021,2021-11-24,4.6811
5029,228/A/NBP/2021,2021-11-25,4.6688
5030,229/A/NBP/2021,2021-11-26,4.7038
5031,230/A/NBP/2021,2021-11-29,4.6982
5032,231/A/NBP/2021,2021-11-30,4.6834
5033,232/A/NBP/2021,2021-12-01,4.6494
5034,233/A/NBP/2021,2021-12-02,4.6002
5035,234/A/NBP/2021,2021-12-03,4.5934
5036,235/A/NBP/2021,2021-12-06,4.5889
5037,236/A/NBP/2021,2021-12-07,4.5991
5038,237/A/NBP/2021,2021-12-08,4.5941
5039,238/A/NBP/2021,2021-12-09,4.6226
5040,239/A/NBP/2021,2021-12-10,4.6129
5041,240/A/NBP/2021,2021-12-13,4.6204
5042,241/A/NBP/2021,2021-12-14,4.6436
5043,242/A/NBP/2021,2021-12-15,4.6214
5044,243/A/NBP/2021,2021-12-16,4.6315
5045,244/A/NBP/2021,2021-12-17,4.6334
5046,245/A/NBP/2021,2021-12-20,4.6381
5047,246/A/NBP/2021,2021-12-21,4.6238
5048,247/A/NBP/2021,2021-12-22,4.6244
5049,248/A/NBP/2021,2021-12-23,4.6359
5050,249/A/NBP/2021,2021-12-24,4.6252
5051,250/A/NBP/2021,2021-12-27,4.6239
5052,251/A/NBP/2021,2021-12-28,4.6028
5053,252/A/NBP/2021,2021-12-29,4.5997
5054,253/A/NBP/2021,2021-12-30,4.5915
5055,254/A/NBP/2021,2021-12-31,4.5994
5056,001/A/NBP/2022,2022-01-03,4.5889
5057,002/A/NBP/2022,2022-01-04,4.5737
5058,003/A/NBP/2022,2022-01-05,4.5672
5059,004/A/NBP/2022,2022-01-07,4.5576
5060,005/A/NBP/2022,2022-01-10,4.5377
5061,006/A/NBP/2022,2022-01-11,4.5454
5062,007/A/NBP/2022,2022-01-12,4.5332
5063,008/A/NBP/2022,2022-01-13,4.527
5064,009/A/NBP/2022,2022-01-14,4.5372
5065,010/A/NBP/2022,2022-01-17,4.5201
5066,011/A/NBP/2022,2022-01-18,4.5275
5067,012/A/NBP/2022,2022-01-19,4.5279
5068,013/A/NBP/2022,2022-01-20,4.5201
5069,014/A/NBP/2022,2022-01-21,4.5303
5070,015/A/NBP/2022,2022-01-24,4.5358
5071,016/A/NBP/2022,2022-01-25,4.5821
5072,017/A/NBP/2022,2022-01-26,4.592
5073,018/A/NBP/2022,2022-01-27,4.5713
5074,019/A/NBP/2022,2022-01-28,4.5697
5075,020/A/NBP/2022,2022-01-31,4.5982
5076,021/A/NBP/2022,2022-02-01,4.582
5077,022/A/NBP/2022,2022-02-02,4.55
5078,023/A/NBP/2022,2022-02-03,4.5439
5079,024/A/NBP/2022,2022-02-04,4.5459
5080,025/A/NBP/2022,2022-02-07,4.555
5081,026/A/NBP/2022,2022-02-08,4.5274
5082,027/A/NBP/2022,2022-02-09,4.5167
5083,028/A/NBP/2022,2022-02-10,4.4879
5084,029/A/NBP/2022,2022-02-11,4.5163
5085,030/A/NBP/2022,2022-02-14,4.5743
5086,031/A/NBP/2022,2022-02-15,4.5091
5087,032/A/NBP/2022,2022-02-16,4.4916
5088,033/A/NBP/2022,2022-02-17,4.5088
5089,034/A/NBP/2022,2022-02-18,4.5256
5090,035/A/NBP/2022,2022-02-21,4.5193
5091,036/A/NBP/2022,2022-02-22,4.5416
5092,037/A/NBP/2022,2022-02-23,4.5352
5093,038/A/NBP/2022,2022-02-24,4.6284
5094,039/A/NBP/2022,2022-02-25,4.6608
5095,040/A/NBP/2022,2022-02-28,4.6909
5096,041/A/NBP/2022,2022-03-01,4.7241
5097,042/A/NBP/2022,2022-03-02,4.7989
5098,043/A/NBP/2022,2022-03-03,4.7931
5099,044/A/NBP/2022,2022-03-04,4.8363
5100,045/A/NBP/2022,2022-03-07,4.9647
5101,046/A/NBP/2022,2022-03-08,4.9121
5102,047/A/NBP/2022,2022-03-09,4.8429
5103,048/A/NBP/2022,2022-03-10,4.8013
5104,049/A/NBP/2022,2022-03-11,4.7924
5105,050/A/NBP/2022,2022-03-14,4.7465
5106,051/A/NBP/2022,2022-03-15,4.7311
5107,052/A/NBP/2022,2022-03-16,4.7055
5108,053/A/NBP/2022,2022-03-17,4.6876
5109,054/A/NBP/2022,2022-03-18,4.7221
5110,055/A/NBP/2022,2022-03-21,4.693
5111,056/A/NBP/2022,2022-03-22,4.6975
5112,057/A/NBP/2022,2022-03-23,4.7036
5113,058/A/NBP/2022,2022-03-24,4.7589
5114,059/A/NBP/2022,2022-03-25,4.7459
5115,060/A/NBP/2022,2022-03-28,4.702
5116,061/A/NBP/2022,2022-03-29,4.7144
5117,062/A/NBP/2022,2022-03-30,4.6507
5118,063/A/NBP/2022,2022-03-31,4.6525
5119,064/A/NBP/2022,2022-04-01,4.6428
5120,065/A/NBP/2022,2022-04-04,4.6373
5121,066/A/NBP/2022,2022-04-05,4.6317
5122,067/A/NBP/2022,2022-04-06,4.6539
5123,068/A/NBP/2022,2022-04-07,4.6478
5124,069/A/NBP/2022,2022-04-08,4.6405
5125,070/A/NBP/2022,2022-04-11,4.6451
5126,071/A/NBP/2022,2022-04-12,4.6626
5127,072/A/NBP/2022,2022-04-13,4.646
5128,073/A/NBP/2022,2022-04-14,4.6447
5129,074/A/NBP/2022,2022-04-15,4.6378
5130,075/A/NBP/2022,2022-04-19,4.6361
5131,076/A/NBP/2022,2022-04-20,4.6295
5132,077/A/NBP/2022,2022-04-21,4.6523
5133,078/A/NBP/2022,2022-04-22,4.6361
5134,079/A/NBP/2022,2022-04-25,4.6405
5135,080/A/NBP/2022,2022-04-26,4.6429
5136,081/A/NBP/2022,2022-04-27,4.7076
5137,082/A/NBP/2022,2022-04-28,4.6915
5138,083/A/NBP/2022,2022-04-29,4.6582
5139,084/A/NBP/2022,2022-05-02,4.6806
5140,085/A/NBP/2022,2022-05-04,4.6777
5141,086/A/NBP/2022,2022-05-05,4.6658
5142,087/A/NBP/2022,2022-05-06,4.6979
5143,088/A/NBP/2022,2022-05-09,4.7059
5144,089/A/NBP/2022,2022-05-10,4.6761
5145,090/A/NBP/2022,2022-05-11,4.67
5146,091/A/NBP/2022,2022-05-12,4.6841
5147,092/A/NBP/2022,2022-05-13,4.6679
5148,093/A/NBP/2022,2022-05-16,4.6724
5149,094/A/NBP/2022,2022-05-17,4.6558
5150,095/A/NBP/2022,2022-05-18,4.6528
5151,096/A/NBP/2022,2022-05-19,4.6429
5152,097/A/NBP/2022,2022-05-20,4.6366
5153,098/A/NBP/2022,2022-05-23,4.6171
5154,099/A/NBP/2022,2022-05-24,4.6107
5155,100/A/NBP/2022,2022-05-25,4.5955
5156,101/A/NBP/2022,2022-05-26,4.6135
5157,102/A/NBP/2022,2022-05-27,4.6102
5158,103/A/NBP/2022,2022-05-30,4.5869
5159,104/A/NBP/2022,2022-05-31,4.5756
5160,105/A/NBP/2022,2022-06-01,4.5891
5161,106/A/NBP/2022,2022-06-02,4.5876
5162,107/A/NBP/2022,2022-06-03,4.5908
5163,108/A/NBP/2022,2022-06-06,4.588
5164,109/A/NBP/2022,2022-06-07,4.5855
5165,110/A/NBP/2022,2022-06-08,4.5817
5166,111/A/NBP/2022,2022-06-09,4.5826
5167,112/A/NBP/2022,2022-06-10,4.603
5168,113/A/NBP/2022,2022-06-13,4.6313
5169,114/A/NBP/2022,2022-06-14,4.6548
5170,115/A/NBP/2022,2022-06-15,4.6642
5171,116/A/NBP/2022,2022-06-17,4.6951
5172,117/A/NBP/2022,2022-06-20,4.6731
5173,118/A/NBP/2022,2022-06-21,4.646
5174,119/A/NBP/2022,2022-06-22,4.659
5175,120/A/NBP/2022,2022-06-23,4.7096
5176,121/A/NBP/2022,2022-06-24,4.7094
5177,122/A/NBP/2022,2022-06-27,4.6965
5178,123/A/NBP/2022,2022-06-28,4.7004
5179,124/A/NBP/2022,2022-06-29,4.6809
5180,125/A/NBP/2022,2022-06-30,4.6806
5181,126/A/NBP/2022,2022-07-01,4.7176
5182,127/A/NBP/2022,2022-07-04,4.7002
5183,128/A/NBP/2022,2022-07-05,4.7358
5184,129/A/NBP/2022,2022-07-06,4.7942
5185,130/A/NBP/2022,2022-07-07,4.7965
5186,131/A/NBP/2022,2022-07-08,4.7958
5187,132/A/NBP/2022,2022-07-11,4.7976
5188,133/A/NBP/2022,2022-07-12,4.8337
5189,134/A/NBP/2022,2022-07-13,4.8399
5190,135/A/NBP/2022,2022-07-14,4.8371
5191,136/A/NBP/2022,2022-07-15,4.8115
5192,137/A/NBP/2022,2022-07-18,4.777
5193,138/A/NBP/2022,2022-07-19,4.7731
5194,139/A/NBP/2022,2022-07-20,4.7603
5195,140/A/NBP/2022,2022-07-21,4.7578
5196,141/A/NBP/2022,2022-07-22,4.7643
5197,142/A/NBP/2022,2022-07-25,4.7196
5198,143/A/NBP/2022,2022-07-26,4.7183
5199,144/A/NBP/2022,2022-07-27,4.7811
5200,145/A/NBP/2022,2022-07-28,4.7973
